P975_mW,Signal_percent,Signal_std_percent
19.435000000000002,1.9627055732999619,0.18513116886504952
23.7,2.0621425847046484,0.2069968390085615
27.56,1.8519427298211482,0.18098195327881264
30.465,1.732630141486623,0.20085885230602163
33.845,1.7256861829534311,0.1921899831125807
39.739999999999995,1.44669733131,0.1886420258170341
47.75,1.3622552854468868,0.15906701604687265
53.06,1.2339257892836857,0.19639621349062994
