"Time (ps)"	"Channel 2 - Counts per bin"
0	10851
10000000000	10883
20000000000	10954
30000000000	10941
40000000000	10576
50000000000	10589
60000000000	10540
70000000000	10610
80000000000	10817
90000000000	10666
100000000000	10815
110000000000	10747
120000000000	10673
130000000000	10620
140000000000	10573
150000000000	10700
160000000000	10722
170000000000	10781
180000000000	10622
190000000000	10679
200000000000	10708
210000000000	10758
220000000000	10899
230000000000	10681
240000000000	10661
250000000000	10658
260000000000	10917
270000000000	10538
280000000000	10678
290000000000	10509
300000000000	10652
310000000000	10722
320000000000	10611
330000000000	10451
340000000000	10709
350000000000	10672
360000000000	10651
370000000000	10842
380000000000	10603
390000000000	10659
400000000000	10506
410000000000	10682
420000000000	10851
430000000000	10876
440000000000	10584
450000000000	10618
460000000000	10730
470000000000	10784
480000000000	10833
490000000000	10696
500000000000	10717
510000000000	10691
520000000000	10579
530000000000	10657
540000000000	10319
550000000000	10588
560000000000	10644
570000000000	10785
580000000000	10719
590000000000	10718
600000000000	10597
610000000000	10620
620000000000	10718
630000000000	10648
640000000000	10516
650000000000	10809
660000000000	10497
670000000000	10717
680000000000	10503
690000000000	10852
700000000000	10597
710000000000	10734
720000000000	10520
730000000000	10615
740000000000	10579
750000000000	10686
760000000000	10596
770000000000	10688
780000000000	10688
790000000000	10578
800000000000	10827
810000000000	10597
820000000000	10649
830000000000	10523
840000000000	10656
850000000000	10602
860000000000	10861
870000000000	10611
880000000000	10948
890000000000	10637
900000000000	10701
910000000000	10621
920000000000	10805
930000000000	10803
940000000000	10859
950000000000	10994
960000000000	10644
970000000000	11272
980000000000	10534
990000000000	11025
1000000000000	10621
1010000000000	10602
1020000000000	10855
1030000000000	10957
1040000000000	10485
1050000000000	10921
1060000000000	10400
1070000000000	11180
1080000000000	10549
1090000000000	11005
1100000000000	10639
1110000000000	10804
1120000000000	10767
1130000000000	10848
1140000000000	10821
1150000000000	10687
1160000000000	10657
1170000000000	10621
1180000000000	10761
1190000000000	10503
1200000000000	10603
1210000000000	10549
1220000000000	10543
1230000000000	10821
1240000000000	10584
1250000000000	10493
1260000000000	10625
1270000000000	10640
1280000000000	10607
1290000000000	10776
1300000000000	10593
1310000000000	10659
1320000000000	10666
1330000000000	10846
1340000000000	10723
1350000000000	10702
1360000000000	11080
1370000000000	10482
1380000000000	10998
1390000000000	11014
1400000000000	10826
1410000000000	10731
1420000000000	10808
1430000000000	10643
1440000000000	11109
1450000000000	10409
1460000000000	10694
1470000000000	10992
1480000000000	10589
1490000000000	10789
1500000000000	10411
1510000000000	10689
1520000000000	10810
1530000000000	10633
1540000000000	10627
1550000000000	10748
1560000000000	10656
1570000000000	10490
1580000000000	10533
1590000000000	10479
1600000000000	10833
1610000000000	10396
1620000000000	10493
1630000000000	10638
1640000000000	10756
1650000000000	10603
1660000000000	10789
1670000000000	10514
1680000000000	10611
1690000000000	10598
1700000000000	10630
1710000000000	10643
1720000000000	10803
1730000000000	10668
1740000000000	10740
1750000000000	10782
1760000000000	10960
1770000000000	10447
1780000000000	10745
1790000000000	10691
1800000000000	10699
1810000000000	10792
1820000000000	10585
1830000000000	10454
1840000000000	10983
1850000000000	10414
1860000000000	11095
1870000000000	10859
1880000000000	10844
1890000000000	10758
1900000000000	10600
1910000000000	10733
1920000000000	10699
1930000000000	10778
1940000000000	10675
1950000000000	10796
1960000000000	10605
1970000000000	10824
1980000000000	10598
1990000000000	10719
2000000000000	10604
2010000000000	10583
2020000000000	10589
2030000000000	10712
2040000000000	10471
2050000000000	10698
2060000000000	10576
2070000000000	10437
2080000000000	10705
2090000000000	10602
2100000000000	10595
2110000000000	10747
2120000000000	10777
2130000000000	10600
2140000000000	10669
2150000000000	10690
2160000000000	10586
2170000000000	10565
2180000000000	10640
2190000000000	10627
2200000000000	10784
2210000000000	10593
2220000000000	10554
2230000000000	10414
2240000000000	10593
2250000000000	10596
2260000000000	10524
2270000000000	10659
2280000000000	10716
2290000000000	10594
2300000000000	10746
2310000000000	10731
2320000000000	10847
2330000000000	10633
2340000000000	10537
2350000000000	10640
2360000000000	10718
2370000000000	10525
2380000000000	10829
2390000000000	10540
2400000000000	10775
2410000000000	10623
2420000000000	10792
2430000000000	10664
2440000000000	10820
2450000000000	10718
2460000000000	10717
2470000000000	10897
2480000000000	10701
2490000000000	10829
2500000000000	10816
2510000000000	10735
2520000000000	10596
2530000000000	10482
2540000000000	10830
2550000000000	10396
2560000000000	10557
2570000000000	10511
2580000000000	10628
2590000000000	10809
2600000000000	10454
2610000000000	10816
2620000000000	10595
2630000000000	10813
2640000000000	10503
2650000000000	10775
2660000000000	10676
2670000000000	10917
2680000000000	10543
2690000000000	10995
2700000000000	10826
2710000000000	10689
2720000000000	11209
2730000000000	10523
2740000000000	10845
2750000000000	10626
2760000000000	10737
2770000000000	10642
2780000000000	10857
2790000000000	10386
2800000000000	11039
2810000000000	10461
2820000000000	10947
2830000000000	10711
2840000000000	10623
2850000000000	10599
2860000000000	10688
2870000000000	10564
2880000000000	10801
2890000000000	10509
2900000000000	10703
2910000000000	10577
2920000000000	10824
2930000000000	10679
2940000000000	10880
2950000000000	10678
2960000000000	10535
2970000000000	10695
2980000000000	10565
2990000000000	10764
3000000000000	10684
3010000000000	10784
3020000000000	10774
3030000000000	10554
3040000000000	10451
3050000000000	10694
3060000000000	10587
3070000000000	10678
3080000000000	10726
3090000000000	10945
3100000000000	10678
3110000000000	10738
3120000000000	10595
3130000000000	10688
3140000000000	10621
3150000000000	10746
3160000000000	10682
3170000000000	10672
3180000000000	10493
3190000000000	10772
3200000000000	10639
3210000000000	10630
3220000000000	10712
3230000000000	10641
3240000000000	10741
3250000000000	10718
3260000000000	10629
3270000000000	10392
3280000000000	10628
3290000000000	10687
3300000000000	10845
3310000000000	10615
3320000000000	10574
3330000000000	10671
3340000000000	10934
3350000000000	10585
3360000000000	10735
3370000000000	10610
3380000000000	10660
3390000000000	10721
3400000000000	10806
3410000000000	10676
3420000000000	10743
3430000000000	10843
3440000000000	10568
3450000000000	10672
3460000000000	10692
3470000000000	10809
3480000000000	10748
3490000000000	10583
3500000000000	10491
3510000000000	10671
3520000000000	10553
3530000000000	10680
3540000000000	10664
3550000000000	10721
3560000000000	10373
3570000000000	10828
3580000000000	10622
3590000000000	10614
3600000000000	10552
3610000000000	10767
3620000000000	10751
3630000000000	10727
3640000000000	10766
3650000000000	10652
3660000000000	10655
3670000000000	10889
3680000000000	10848
3690000000000	10800
3700000000000	10758
3710000000000	10770
3720000000000	10701
3730000000000	10621
3740000000000	10879
3750000000000	10889
3760000000000	10779
3770000000000	11124
3780000000000	10770
3790000000000	11136
3800000000000	10697
3810000000000	10813
3820000000000	10773
3830000000000	10639
3840000000000	10936
3850000000000	10776
3860000000000	10780
3870000000000	11079
3880000000000	10619
3890000000000	11000
3900000000000	10836
3910000000000	10645
3920000000000	10840
3930000000000	10739
3940000000000	10571
3950000000000	10717
3960000000000	10891
3970000000000	10708
3980000000000	10697
3990000000000	10817
4000000000000	10608
4010000000000	10792
4020000000000	10627
4030000000000	10721
4040000000000	10617
4050000000000	10905
4060000000000	10695
4070000000000	10864
4080000000000	10629
4090000000000	10739
4100000000000	10536
4110000000000	10732
4120000000000	10595
4130000000000	10666
4140000000000	10720
4150000000000	10716
4160000000000	10873
4170000000000	10945
4180000000000	10920
4190000000000	10885
4200000000000	10699
4210000000000	10498
4220000000000	10636
4230000000000	10848
4240000000000	10764
4250000000000	10810
4260000000000	10787
4270000000000	10663
4280000000000	10715
4290000000000	10604
4300000000000	10656
4310000000000	10606
4320000000000	10647
4330000000000	10726
4340000000000	10676
4350000000000	10850
4360000000000	10622
4370000000000	10693
4380000000000	10614
4390000000000	10539
4400000000000	10614
4410000000000	10642
4420000000000	10426
4430000000000	10699
4440000000000	10657
4450000000000	10707
4460000000000	10567
4470000000000	10704
4480000000000	10715
4490000000000	10737
4500000000000	10822
4510000000000	10723
4520000000000	10651
4530000000000	10665
4540000000000	10773
4550000000000	10671
4560000000000	10859
4570000000000	10600
4580000000000	10921
4590000000000	10875
4600000000000	10792
4610000000000	10683
4620000000000	10725
4630000000000	10648
4640000000000	10886
4650000000000	10978
4660000000000	10762
4670000000000	10656
4680000000000	10603
4690000000000	10392
4700000000000	10535
4710000000000	10701
4720000000000	10830
4730000000000	10641
4740000000000	10639
4750000000000	10686
4760000000000	10682
4770000000000	10776
4780000000000	10557
4790000000000	10892
4800000000000	10619
4810000000000	10675
4820000000000	10716
4830000000000	10613
4840000000000	10761
4850000000000	10721
4860000000000	10618
4870000000000	10734
4880000000000	10647
4890000000000	10883
4900000000000	10770
4910000000000	10656
4920000000000	11118
4930000000000	10774
4940000000000	10687
4950000000000	10668
4960000000000	10469
4970000000000	10791
4980000000000	10541
4990000000000	10591
5000000000000	10846
5010000000000	10677
5020000000000	11129
5030000000000	10810
5040000000000	10723
5050000000000	10779
5060000000000	10553
5070000000000	10736
5080000000000	10747
5090000000000	10524
5100000000000	10555
5110000000000	10625
5120000000000	10593
5130000000000	10674
5140000000000	10646
5150000000000	10834
5160000000000	10892
5170000000000	10536
5180000000000	10797
5190000000000	10545
5200000000000	10749
5210000000000	10532
5220000000000	10608
5230000000000	10546
5240000000000	10552
5250000000000	10786
5260000000000	10721
5270000000000	10800
5280000000000	10641
5290000000000	10599
5300000000000	10644
5310000000000	10708
5320000000000	10681
5330000000000	10773
5340000000000	10596
5350000000000	10759
5360000000000	10703
5370000000000	10634
5380000000000	10532
5390000000000	10806
5400000000000	10670
5410000000000	10804
5420000000000	10562
5430000000000	10680
5440000000000	10647
5450000000000	10557
5460000000000	10641
5470000000000	10671
5480000000000	10764
5490000000000	10646
5500000000000	10608
5510000000000	10559
5520000000000	10598
5530000000000	10722
5540000000000	10646
5550000000000	10715
5560000000000	10617
5570000000000	10837
5580000000000	10716
5590000000000	10738
5600000000000	10355
5610000000000	10610
5620000000000	10602
5630000000000	10593
5640000000000	10657
5650000000000	10494
5660000000000	10743
5670000000000	10733
5680000000000	10753
5690000000000	10608
5700000000000	10704
5710000000000	10595
5720000000000	10700
5730000000000	10716
5740000000000	10593
5750000000000	10687
5760000000000	10879
5770000000000	10789
5780000000000	10692
5790000000000	10619
5800000000000	10751
5810000000000	10584
5820000000000	10641
5830000000000	10639
5840000000000	10559
5850000000000	10643
5860000000000	10699
5870000000000	10664
5880000000000	10840
5890000000000	11021
5900000000000	10780
5910000000000	10611
5920000000000	10773
5930000000000	10677
5940000000000	10851
5950000000000	10713
5960000000000	10694
5970000000000	10697
5980000000000	10548
5990000000000	10893
6000000000000	10502
6010000000000	10687
6020000000000	10713
6030000000000	10682
6040000000000	10510
6050000000000	10493
6060000000000	10778
6070000000000	10576
6080000000000	10675
