"Time (ps)"	"Channel 2 - Counts per bin"
4090000000000	667
4100000000000	687
4110000000000	692
4120000000000	711
4130000000000	689
4140000000000	693
4150000000000	727
4160000000000	673
4170000000000	678
4180000000000	667
4190000000000	684
4200000000000	621
4210000000000	698
4220000000000	658
4230000000000	684
4240000000000	650
4250000000000	662
4260000000000	618
4270000000000	683
4280000000000	654
4290000000000	644
4300000000000	682
4310000000000	696
4320000000000	675
4330000000000	687
4340000000000	685
4350000000000	669
4360000000000	656
4370000000000	663
4380000000000	700
4390000000000	675
4400000000000	708
4410000000000	659
4420000000000	654
4430000000000	667
4440000000000	661
4450000000000	683
4460000000000	681
4470000000000	684
4480000000000	638
4490000000000	699
4500000000000	662
4510000000000	685
4520000000000	702
4530000000000	714
4540000000000	712
4550000000000	692
4560000000000	668
4570000000000	704
4580000000000	621
4590000000000	657
4600000000000	698
4610000000000	666
4620000000000	666
4630000000000	658
4640000000000	675
4650000000000	688
4660000000000	638
4670000000000	697
4680000000000	694
4690000000000	632
4700000000000	667
4710000000000	676
4720000000000	642
4730000000000	692
4740000000000	674
4750000000000	648
4760000000000	693
4770000000000	676
4780000000000	717
4790000000000	711
4800000000000	661
4810000000000	645
4820000000000	672
4830000000000	724
4840000000000	696
4850000000000	612
4860000000000	674
4870000000000	641
4880000000000	671
4890000000000	621
4900000000000	702
4910000000000	690
4920000000000	662
4930000000000	685
4940000000000	682
4950000000000	702
4960000000000	655
4970000000000	710
4980000000000	655
4990000000000	656
5000000000000	675
5010000000000	653
5020000000000	716
5030000000000	722
5040000000000	655
5050000000000	688
5060000000000	656
5070000000000	673
5080000000000	704
5090000000000	665
5100000000000	728
5110000000000	674
5120000000000	712
5130000000000	685
5140000000000	702
5150000000000	709
5160000000000	679
5170000000000	662
5180000000000	690
5190000000000	666
5200000000000	666
5210000000000	695
5220000000000	674
5230000000000	710
5240000000000	680
5250000000000	725
5260000000000	695
5270000000000	642
5280000000000	734
5290000000000	685
5300000000000	715
5310000000000	695
5320000000000	664
5330000000000	677
5340000000000	734
5350000000000	656
5360000000000	641
5370000000000	695
5380000000000	682
5390000000000	637
5400000000000	666
5410000000000	673
5420000000000	767
5430000000000	652
5440000000000	670
5450000000000	692
5460000000000	696
5470000000000	640
5480000000000	739
5490000000000	676
5500000000000	748
5510000000000	685
5520000000000	745
5530000000000	686
5540000000000	700
5550000000000	714
5560000000000	685
5570000000000	664
5580000000000	672
5590000000000	709
5600000000000	667
5610000000000	695
5620000000000	677
5630000000000	754
5640000000000	661
5650000000000	687
5660000000000	610
5670000000000	645
5680000000000	696
5690000000000	707
5700000000000	681
5710000000000	658
5720000000000	697
5730000000000	687
5740000000000	695
5750000000000	686
5760000000000	774
5770000000000	701
5780000000000	657
5790000000000	666
5800000000000	663
5810000000000	744
5820000000000	635
5830000000000	670
5840000000000	670
5850000000000	712
5860000000000	636
5870000000000	742
5880000000000	623
5890000000000	699
5900000000000	710
5910000000000	693
5920000000000	746
5930000000000	677
5940000000000	720
5950000000000	616
5960000000000	658
5970000000000	671
5980000000000	681
5990000000000	710
6000000000000	708
6010000000000	699
6020000000000	699
6030000000000	658
6040000000000	665
6050000000000	681
6060000000000	656
6070000000000	655
6080000000000	752
6090000000000	700
6100000000000	686
6110000000000	683
6120000000000	728
6130000000000	706
6140000000000	685
6150000000000	656
6160000000000	651
6170000000000	738
6180000000000	645
6190000000000	704
6200000000000	677
6210000000000	660
6220000000000	678
6230000000000	669
6240000000000	709
6250000000000	696
6260000000000	670
6270000000000	721
6280000000000	664
6290000000000	701
6300000000000	694
6310000000000	672
6320000000000	669
6330000000000	693
6340000000000	721
6350000000000	649
6360000000000	681
6370000000000	656
6380000000000	671
6390000000000	720
6400000000000	648
6410000000000	679
6420000000000	679
6430000000000	660
6440000000000	661
6450000000000	670
6460000000000	688
6470000000000	663
6480000000000	686
6490000000000	749
6500000000000	691
6510000000000	693
6520000000000	724
6530000000000	658
6540000000000	630
6550000000000	642
6560000000000	713
6570000000000	664
6580000000000	602
6590000000000	680
6600000000000	701
6610000000000	667
6620000000000	714
6630000000000	637
6640000000000	630
6650000000000	664
6660000000000	650
6670000000000	696
6680000000000	666
6690000000000	684
6700000000000	723
6710000000000	686
6720000000000	671
6730000000000	719
6740000000000	699
6750000000000	671
6760000000000	696
6770000000000	695
6780000000000	680
6790000000000	655
6800000000000	726
6810000000000	681
6820000000000	706
6830000000000	649
6840000000000	738
6850000000000	653
6860000000000	730
6870000000000	645
6880000000000	668
6890000000000	623
6900000000000	676
6910000000000	665
6920000000000	621
6930000000000	689
6940000000000	697
6950000000000	697
6960000000000	708
6970000000000	642
6980000000000	678
6990000000000	639
7000000000000	667
7010000000000	646
7020000000000	678
7030000000000	676
7040000000000	679
7050000000000	649
7060000000000	737
7070000000000	736
7080000000000	641
7090000000000	676
7100000000000	696
7110000000000	678
7120000000000	678
7130000000000	653
7140000000000	672
7150000000000	684
7160000000000	684
7170000000000	709
7180000000000	684
7190000000000	693
7200000000000	720
7210000000000	695
7220000000000	696
7230000000000	661
7240000000000	712
7250000000000	682
7260000000000	698
7270000000000	695
7280000000000	638
7290000000000	706
7300000000000	738
7310000000000	626
7320000000000	695
7330000000000	699
7340000000000	666
7350000000000	687
7360000000000	690
7370000000000	717
7380000000000	654
7390000000000	687
7400000000000	696
7410000000000	710
7420000000000	650
7430000000000	667
7440000000000	667
7450000000000	636
7460000000000	696
7470000000000	719
7480000000000	708
7490000000000	630
7500000000000	657
7510000000000	669
7520000000000	697
7530000000000	711
7540000000000	698
7550000000000	687
7560000000000	700
7570000000000	631
7580000000000	665
7590000000000	717
7600000000000	683
7610000000000	677
7620000000000	755
7630000000000	664
7640000000000	661
7650000000000	666
7660000000000	667
7670000000000	714
7680000000000	678
7690000000000	705
7700000000000	738
7710000000000	667
7720000000000	679
7730000000000	628
7740000000000	694
7750000000000	701
7760000000000	650
7770000000000	666
7780000000000	683
7790000000000	735
7800000000000	669
7810000000000	669
7820000000000	648
7830000000000	685
7840000000000	654
7850000000000	717
7860000000000	738
7870000000000	675
7880000000000	638
7890000000000	676
7900000000000	658
7910000000000	701
7920000000000	699
7930000000000	649
7940000000000	693
7950000000000	680
7960000000000	693
7970000000000	668
7980000000000	710
7990000000000	629
8000000000000	663
8010000000000	699
8020000000000	690
8030000000000	671
8040000000000	728
8050000000000	654
8060000000000	665
8070000000000	664
8080000000000	651
8090000000000	658
8100000000000	694
8110000000000	665
8120000000000	700
8130000000000	676
8140000000000	692
8150000000000	711
8160000000000	649
8170000000000	666
8180000000000	676
8190000000000	672
8200000000000	697
8210000000000	677
8220000000000	716
8230000000000	676
8240000000000	673
8250000000000	658
8260000000000	642
8270000000000	669
8280000000000	704
8290000000000	698
8300000000000	701
8310000000000	652
8320000000000	690
8330000000000	670
8340000000000	752
8350000000000	712
8360000000000	698
8370000000000	704
8380000000000	649
8390000000000	708
8400000000000	667
8410000000000	711
8420000000000	726
8430000000000	766
8440000000000	739
8450000000000	688
8460000000000	709
8470000000000	710
8480000000000	686
8490000000000	727
8500000000000	677
8510000000000	703
8520000000000	725
8530000000000	686
8540000000000	670
8550000000000	677
8560000000000	740
8570000000000	661
8580000000000	686
8590000000000	706
8600000000000	683
8610000000000	682
8620000000000	667
8630000000000	708
8640000000000	644
8650000000000	653
8660000000000	701
8670000000000	697
8680000000000	623
8690000000000	636
8700000000000	672
8710000000000	663
8720000000000	725
8730000000000	699
8740000000000	738
8750000000000	712
8760000000000	669
8770000000000	695
8780000000000	730
8790000000000	692
8800000000000	721
8810000000000	687
8820000000000	662
8830000000000	715
8840000000000	669
8850000000000	683
8860000000000	664
8870000000000	746
8880000000000	657
8890000000000	692
8900000000000	699
8910000000000	664
8920000000000	684
8930000000000	691
8940000000000	712
8950000000000	684
8960000000000	655
8970000000000	679
8980000000000	723
8990000000000	686
9000000000000	715
9010000000000	668
9020000000000	732
9030000000000	675
9040000000000	667
9050000000000	660
9060000000000	707
9070000000000	702
9080000000000	675
9090000000000	721
9100000000000	708
9110000000000	692
9120000000000	726
9130000000000	714
9140000000000	674
9150000000000	742
9160000000000	662
9170000000000	675
9180000000000	636
9190000000000	685
9200000000000	704
9210000000000	705
9220000000000	684
9230000000000	695
9240000000000	731
9250000000000	682
9260000000000	723
9270000000000	696
9280000000000	715
9290000000000	761
9300000000000	696
9310000000000	702
9320000000000	648
9330000000000	714
9340000000000	681
9350000000000	688
9360000000000	663
9370000000000	660
9380000000000	678
9390000000000	694
9400000000000	748
9410000000000	673
9420000000000	668
9430000000000	692
9440000000000	684
9450000000000	699
9460000000000	706
9470000000000	718
9480000000000	650
9490000000000	691
9500000000000	667
9510000000000	665
9520000000000	727
9530000000000	638
9540000000000	687
9550000000000	737
9560000000000	756
9570000000000	689
9580000000000	720
9590000000000	657
9600000000000	678
9610000000000	633
9620000000000	674
9630000000000	641
9640000000000	673
9650000000000	650
9660000000000	720
9670000000000	678
9680000000000	705
9690000000000	714
9700000000000	636
9710000000000	728
9720000000000	687
9730000000000	718
9740000000000	687
9750000000000	680
9760000000000	713
9770000000000	660
9780000000000	702
9790000000000	676
9800000000000	739
9810000000000	635
9820000000000	656
9830000000000	667
9840000000000	654
9850000000000	645
9860000000000	722
9870000000000	705
9880000000000	644
9890000000000	730
9900000000000	686
9910000000000	695
9920000000000	716
9930000000000	679
9940000000000	669
9950000000000	715
9960000000000	693
9970000000000	695
9980000000000	665
9990000000000	719
