"Time (ps)"	"Channel 2 - Counts per bin"
3640000000000	4273
3650000000000	4178
3660000000000	4273
3670000000000	4639
3680000000000	4640
3690000000000	4338
3700000000000	4239
3710000000000	4227
3720000000000	4561
3730000000000	4477
3740000000000	4290
3750000000000	4089
3760000000000	4203
3770000000000	4589
3780000000000	4608
3790000000000	4282
3800000000000	4347
3810000000000	4288
3820000000000	4535
3830000000000	4625
3840000000000	4414
3850000000000	4034
3860000000000	4332
3870000000000	4600
3880000000000	4525
3890000000000	4373
3900000000000	4132
3910000000000	4279
3920000000000	4463
3930000000000	4581
3940000000000	4192
3950000000000	4215
3960000000000	4104
3970000000000	4569
3980000000000	4487
3990000000000	4374
4000000000000	4129
4010000000000	4264
4020000000000	4604
4030000000000	4639
4040000000000	4284
4050000000000	4284
4060000000000	4204
4070000000000	4663
4080000000000	4516
4090000000000	4308
4100000000000	4296
4110000000000	4385
4120000000000	4493
4130000000000	4694
4140000000000	4216
4150000000000	4095
4160000000000	4184
4170000000000	4500
4180000000000	4552
4190000000000	4258
4200000000000	4276
4210000000000	4170
4220000000000	4495
4230000000000	4520
4240000000000	4324
4250000000000	4233
4260000000000	4450
4270000000000	4509
4280000000000	4538
4290000000000	4225
4300000000000	4153
4310000000000	4266
4320000000000	4631
4330000000000	4592
4340000000000	4417
4350000000000	4272
4360000000000	4209
4370000000000	4523
4380000000000	4514
4390000000000	4398
4400000000000	4197
4410000000000	4381
4420000000000	4511
4430000000000	4561
4440000000000	4355
4450000000000	4228
4460000000000	4334
4470000000000	4492
4480000000000	4427
4490000000000	4432
4500000000000	4157
4510000000000	4272
4520000000000	4557
4530000000000	4522
4540000000000	4299
4550000000000	4133
4560000000000	4202
4570000000000	4486
4580000000000	4606
4590000000000	4297
4600000000000	4249
4610000000000	4205
4620000000000	4443
4630000000000	4579
4640000000000	4377
4650000000000	4329
4660000000000	4268
4670000000000	4548
4680000000000	4484
4690000000000	4269
4700000000000	4260
4710000000000	4224
4720000000000	4578
4730000000000	4504
4740000000000	4372
4750000000000	4214
4760000000000	4227
4770000000000	4623
4780000000000	4554
4790000000000	4397
4800000000000	4167
4810000000000	4233
4820000000000	4493
4830000000000	4529
4840000000000	4320
4850000000000	4295
4860000000000	4292
4870000000000	4507
4880000000000	4594
4890000000000	4416
4900000000000	4330
4910000000000	4335
4920000000000	4591
4930000000000	4574
4940000000000	4398
4950000000000	4089
4960000000000	4321
4970000000000	4458
4980000000000	4558
4990000000000	4402
5000000000000	4180
5010000000000	4306
5020000000000	4622
5030000000000	4415
5040000000000	4397
5050000000000	4290
5060000000000	4164
5070000000000	4619
5080000000000	4612
5090000000000	4192
5100000000000	4398
5110000000000	4528
