"Time (ps)"	"Channel 2 - Counts per bin"
0	17224
10000000000	17244
20000000000	17150
30000000000	17428
40000000000	17244
50000000000	17343
60000000000	17152
70000000000	17285
80000000000	17406
90000000000	17237
100000000000	17178
110000000000	17327
120000000000	17207
130000000000	17593
140000000000	17365
150000000000	17372
160000000000	16912
170000000000	17209
180000000000	17233
190000000000	17376
200000000000	17494
210000000000	17254
220000000000	17460
230000000000	17448
240000000000	17482
250000000000	17247
260000000000	17332
270000000000	17464
280000000000	17468
290000000000	17436
300000000000	17259
310000000000	17237
320000000000	17488
330000000000	17172
340000000000	17566
350000000000	17713
360000000000	17032
370000000000	17440
380000000000	17597
390000000000	17548
400000000000	17802
410000000000	17482
420000000000	16995
430000000000	17902
440000000000	17039
450000000000	17127
460000000000	17123
470000000000	17265
480000000000	17498
490000000000	17409
500000000000	17332
510000000000	17372
520000000000	17359
530000000000	17639
540000000000	17319
550000000000	17185
560000000000	17238
570000000000	17713
580000000000	17068
590000000000	17582
600000000000	17233
610000000000	17708
620000000000	17059
630000000000	17311
640000000000	17527
650000000000	17295
660000000000	17205
670000000000	17388
680000000000	17262
690000000000	17360
700000000000	17366
710000000000	17286
720000000000	17386
730000000000	17129
740000000000	17458
750000000000	17262
760000000000	17546
770000000000	17283
780000000000	17482
790000000000	17180
800000000000	17454
810000000000	16926
820000000000	18081
830000000000	17102
840000000000	17985
850000000000	17135
860000000000	17643
870000000000	17270
880000000000	17519
890000000000	17119
900000000000	17196
910000000000	17169
920000000000	17440
930000000000	17220
940000000000	17012
950000000000	17393
960000000000	16743
970000000000	16980
980000000000	17241
990000000000	17024
1000000000000	17007
1010000000000	16941
1020000000000	17594
1030000000000	17226
1040000000000	17023
1050000000000	17161
1060000000000	17766
1070000000000	16960
1080000000000	17939
1090000000000	17204
1100000000000	17745
1110000000000	17182
1120000000000	17841
1130000000000	17322
1140000000000	17621
1150000000000	17304
1160000000000	18248
1170000000000	17094
1180000000000	18311
1190000000000	17356
1200000000000	17909
1210000000000	17186
1220000000000	17484
1230000000000	17444
1240000000000	17831
1250000000000	17115
1260000000000	17806
1270000000000	16983
1280000000000	17874
1290000000000	17267
1300000000000	17490
1310000000000	17257
1320000000000	18026
1330000000000	17268
1340000000000	17202
1350000000000	17120
1360000000000	17461
1370000000000	17369
1380000000000	17992
1390000000000	17411
1400000000000	17148
1410000000000	17108
1420000000000	16934
1430000000000	17083
1440000000000	17332
1450000000000	16835
1460000000000	17397
1470000000000	17154
1480000000000	17350
1490000000000	17754
1500000000000	17546
1510000000000	16892
1520000000000	17177
1530000000000	17376
1540000000000	18332
1550000000000	17460
1560000000000	18233
1570000000000	17417
1580000000000	18536
1590000000000	17433
1600000000000	17355
1610000000000	16878
1620000000000	17682
1630000000000	17156
1640000000000	17409
1650000000000	17563
1660000000000	17399
1670000000000	17343
1680000000000	17452
1690000000000	17321
1700000000000	17735
1710000000000	17198
1720000000000	17420
1730000000000	17644
1740000000000	17638
1750000000000	17509
1760000000000	17831
1770000000000	17621
1780000000000	17409
1790000000000	17473
1800000000000	17268
1810000000000	18065
1820000000000	17356
1830000000000	17657
1840000000000	17265
1850000000000	17155
1860000000000	16926
1870000000000	18075
1880000000000	17231
1890000000000	17457
1900000000000	16987
1910000000000	17616
1920000000000	16744
1930000000000	18233
1940000000000	17089
1950000000000	18170
1960000000000	16610
1970000000000	18535
1980000000000	17019
1990000000000	18161
2000000000000	17043
2010000000000	18244
2020000000000	16782
2030000000000	17351
2040000000000	16926
2050000000000	18216
2060000000000	16905
2070000000000	18265
2080000000000	16961
2090000000000	18076
2100000000000	17222
2110000000000	18276
2120000000000	16999
2130000000000	18020
2140000000000	17101
2150000000000	18410
2160000000000	17351
2170000000000	18125
2180000000000	16953
2190000000000	17848
2200000000000	16775
2210000000000	17890
2220000000000	16749
2230000000000	17991
2240000000000	17043
2250000000000	17628
2260000000000	16998
2270000000000	17494
2280000000000	17229
2290000000000	17672
2300000000000	17496
2310000000000	17730
2320000000000	17294
2330000000000	17528
2340000000000	17216
2350000000000	17665
2360000000000	17879
2370000000000	17243
2380000000000	17377
2390000000000	17404
2400000000000	18006
2410000000000	17175
2420000000000	17948
2430000000000	17086
2440000000000	18474
2450000000000	17114
2460000000000	18416
2470000000000	17252
2480000000000	18320
2490000000000	17749
2500000000000	18002
2510000000000	17212
2520000000000	18031
2530000000000	17290
2540000000000	18273
2550000000000	17154
2560000000000	18357
2570000000000	17472
2580000000000	18473
2590000000000	17467
2600000000000	18180
2610000000000	17332
2620000000000	18128
2630000000000	17320
2640000000000	17811
2650000000000	17381
2660000000000	17978
2670000000000	17177
2680000000000	18061
2690000000000	17344
2700000000000	18097
2710000000000	17283
2720000000000	18098
2730000000000	17421
2740000000000	17881
2750000000000	17580
2760000000000	17944
2770000000000	17285
2780000000000	18128
2790000000000	17055
2800000000000	18246
2810000000000	17093
2820000000000	18191
2830000000000	17322
2840000000000	17902
2850000000000	17588
2860000000000	17681
2870000000000	17594
2880000000000	17651
2890000000000	17675
2900000000000	17593
2910000000000	17787
2920000000000	17522
2930000000000	17951
2940000000000	17525
2950000000000	17870
2960000000000	17588
2970000000000	17769
2980000000000	17193
2990000000000	17713
3000000000000	17271
3010000000000	17912
3020000000000	17444
3030000000000	18200
3040000000000	17477
3050000000000	17750
3060000000000	17040
3070000000000	17824
3080000000000	17105
3090000000000	18213
3100000000000	17252
3110000000000	17607
3120000000000	17145
3130000000000	17495
3140000000000	17218
3150000000000	17806
3160000000000	16999
3170000000000	17865
3180000000000	17117
3190000000000	18019
3200000000000	17244
3210000000000	17398
3220000000000	17150
3230000000000	17637
3240000000000	17525
3250000000000	17677
3260000000000	17199
3270000000000	17424
3280000000000	17458
3290000000000	17364
3300000000000	17815
3310000000000	17615
3320000000000	17862
3330000000000	17783
3340000000000	17403
3350000000000	18176
3360000000000	17209
3370000000000	17821
3380000000000	17582
3390000000000	18011
3400000000000	17475
3410000000000	17875
3420000000000	17696
3430000000000	18040
3440000000000	17765
3450000000000	17881
3460000000000	17447
3470000000000	17429
3480000000000	17808
3490000000000	17970
3500000000000	17324
3510000000000	17598
3520000000000	17220
3530000000000	17790
3540000000000	17586
3550000000000	17366
3560000000000	17869
3570000000000	17666
3580000000000	17772
3590000000000	17540
3600000000000	17855
3610000000000	17373
3620000000000	17675
3630000000000	17065
3640000000000	17718
3650000000000	17155
3660000000000	18157
3670000000000	17265
3680000000000	17350
3690000000000	17433
3700000000000	17676
3710000000000	17152
3720000000000	18086
3730000000000	17125
3740000000000	17960
3750000000000	17148
3760000000000	18100
3770000000000	16843
3780000000000	17990
3790000000000	17294
3800000000000	18112
3810000000000	17138
3820000000000	18087
3830000000000	17122
3840000000000	18025
3850000000000	17211
3860000000000	17996
3870000000000	17175
3880000000000	18110
3890000000000	17108
3900000000000	17957
3910000000000	17255
3920000000000	17713
3930000000000	17122
3940000000000	17859
3950000000000	17040
3960000000000	17457
3970000000000	17083
3980000000000	17755
3990000000000	17153
4000000000000	18002
4010000000000	17135
4020000000000	17952
4030000000000	17288
4040000000000	17985
4050000000000	17427
4060000000000	17639
4070000000000	17290
4080000000000	17323
4090000000000	17046
4100000000000	17228
4110000000000	17068
4120000000000	17299
4130000000000	17298
4140000000000	17677
4150000000000	17366
4160000000000	17610
4170000000000	17335
4180000000000	17371
4190000000000	17606
4200000000000	16980
4210000000000	17861
4220000000000	17315
4230000000000	17878
4240000000000	17214
4250000000000	17782
4260000000000	17027
4270000000000	17877
4280000000000	17215
4290000000000	17246
4300000000000	17157
4310000000000	17410
4320000000000	17187
4330000000000	17544
4340000000000	17047
4350000000000	17846
4360000000000	17381
4370000000000	17800
4380000000000	17383
4390000000000	17890
4400000000000	17031
4410000000000	17913
4420000000000	17122
4430000000000	17880
4440000000000	17213
4450000000000	17406
4460000000000	17149
4470000000000	17125
4480000000000	17215
4490000000000	17539
4500000000000	17344
4510000000000	17441
4520000000000	17013
4530000000000	17486
4540000000000	17064
4550000000000	17633
4560000000000	17276
4570000000000	17705
4580000000000	17144
4590000000000	17292
4600000000000	17519
4610000000000	17678
4620000000000	17297
4630000000000	17724
4640000000000	17332
4650000000000	17298
4660000000000	17429
4670000000000	17411
4680000000000	17690
4690000000000	17561
4700000000000	17361
4710000000000	17314
4720000000000	17512
4730000000000	17442
4740000000000	17779
4750000000000	17224
4760000000000	17934
4770000000000	17189
4780000000000	17722
4790000000000	17787
4800000000000	17811
4810000000000	17259
4820000000000	18216
4830000000000	17340
4840000000000	18026
4850000000000	17049
4860000000000	17845
4870000000000	17069
4880000000000	18181
4890000000000	17213
4900000000000	18008
4910000000000	16821
4920000000000	17955
4930000000000	17222
4940000000000	18114
4950000000000	17215
4960000000000	18101
4970000000000	17243
4980000000000	17999
4990000000000	16972
5000000000000	18323
5010000000000	16849
5020000000000	18408
5030000000000	17046
5040000000000	18373
5050000000000	17203
5060000000000	18197
5070000000000	17256
5080000000000	18119
5090000000000	17064
5100000000000	17903
5110000000000	16706
5120000000000	18224
5130000000000	17069
5140000000000	18116
5150000000000	17370
5160000000000	17401
5170000000000	17000
5180000000000	17791
5190000000000	17534
5200000000000	17739
5210000000000	17500
5220000000000	17877
5230000000000	17687
5240000000000	18026
5250000000000	17138
5260000000000	17509
5270000000000	16920
5280000000000	17865
5290000000000	17436
5300000000000	17807
5310000000000	17241
5320000000000	17744
5330000000000	17178
5340000000000	17896
5350000000000	17436
5360000000000	17970
5370000000000	17536
5380000000000	17863
5390000000000	17533
5400000000000	17613
5410000000000	17313
5420000000000	17096
5430000000000	17421
5440000000000	17756
5450000000000	17463
5460000000000	17519
5470000000000	17176
5480000000000	17224
5490000000000	17598
5500000000000	17931
5510000000000	17804
5520000000000	17471
5530000000000	17615
5540000000000	17210
5550000000000	17525
5560000000000	17281
5570000000000	17392
5580000000000	17377
5590000000000	17776
5600000000000	17146
5610000000000	17625
5620000000000	17257
5630000000000	17632
5640000000000	17175
5650000000000	17769
5660000000000	17127
5670000000000	17397
5680000000000	17444
5690000000000	17586
5700000000000	17114
5710000000000	16670
5720000000000	16987
5730000000000	17978
5740000000000	17222
5750000000000	17694
5760000000000	17193
5770000000000	17262
5780000000000	17259
5790000000000	17770
5800000000000	16952
5810000000000	17566
5820000000000	16786
5830000000000	17789
5840000000000	17140
5850000000000	17557
