X	Y
400.156862048283	0.313985468318906
400.638978749546	0.301788322092604
401.121095450809	0.28777281227229
401.603212152072	0.27648226409281
402.085328853335	0.271553883902315
402.567445554598	0.273431443976912
403.049562255861	0.279375940546702
403.531678957124	0.284909491430395
404.013795658387	0.286519309274769
404.49591235965	0.283341447824739
404.978029060913	0.27744848994821
405.460145762176	0.27253748393395
405.942262463439	0.271820628650916
406.424379164702	0.27616549521582
406.906495865965	0.283616699976259
407.388612567228	0.290677901319689
407.870729268491	0.294378213101549
408.352845969754	0.294022055625221
408.834962671017	0.291390004150763
409.31707937228	0.289769661594794
409.799196073543	0.291761536243073
410.281312774806	0.297795816785466
410.763429476069	0.305598972889216
411.245546177332	0.31179100015162
411.727662878595	0.313617993913617
412.209779579858	0.310689281547986
412.691896281121	0.305045624471351
413.174012982384	0.300279814240101
413.656129683647	0.299418946421782
414.13824638491	0.303330744766647
414.620363086173	0.310364924276332
415.102479787436	0.317556578263044
415.584596488699	0.322384570891037
416.066713189962	0.324111346800871
416.548829891225	0.324207510350293
417.030946592488	0.32571952693366
417.513063293751	0.331733503406437
417.995179995014	0.34328694202537
418.477296696277	0.358328213335058
418.95941339754	0.37253507270874
419.441530098803	0.382273670426691
419.923646800066	0.386637498900602
420.405763501329	0.387900146460887
420.887880202592	0.389520717220148
421.369996903855	0.394274786304975
421.852113605118	0.402646151924438
422.334230306381	0.413003158379737
422.816347007644	0.42259345646165
423.298463708907	0.429274969178029
423.78058041017	0.432670870709631
424.262697111433	0.434461534415213
424.744813812696	0.4374453713749
425.226930513959	0.444010264540623
425.709047215222	0.45482973829425
426.191163916485	0.468563043717151
426.673280617748	0.482794898379636
427.155397319011	0.495440610311022
427.637514020273	0.505933904072292
428.119630721537	0.515305586738392
428.6017474228	0.525542333160152
429.083864124063	0.538230295269708
429.565980825325	0.553675173134121
430.048097526588	0.570556672593752
430.530214227852	0.58681317443098
431.012330929114	0.600659985218745
431.494447630377	0.611720127713062
431.97656433164	0.621128988820874
432.458681032903	0.630995040349513
432.940797734166	0.643130479887966
433.422914435429	0.658110440768844
433.905031136692	0.675058840640808
434.387147837955	0.692333811599933
434.869264539218	0.708581789006511
435.351381240481	0.723574351555298
435.833497941744	0.738416783653996
436.315614643007	0.754965106949037
436.79773134427	0.774750394764213
437.279848045533	0.797962691473252
437.761964746796	0.823398178907582
438.244081448059	0.849127124949254
438.726198149322	0.873690215099099
439.208314850585	0.896666101204465
439.690431551848	0.918859573932966
440.172548253111	0.941664382956745
440.654664954374	0.96632323853267
441.136781655637	0.99310114247573
441.6188983569	1.02118953674873
442.101015058163	1.04911190850607
442.583131759426	1.0756622554673
443.065248460689	1.1005524884465
443.547365161952	1.12453330626276
444.029481863215	1.14886159785725
444.511598564478	1.17453451183264
444.993715265741	1.20172036418329
445.475831967004	1.22967999176513
445.957948668267	1.25723994130994
446.44006536953	1.28348429670539
446.922182070793	1.30830248861476
447.404298772056	1.33240004872226
447.886415473319	1.3568978123843
448.368532174582	1.38261594479459
448.850648875845	1.40967228716056
449.332765577108	1.43738140059763
449.814882278371	1.46474974950328
450.296998979634	1.49093941694507
450.779115680897	1.5157653635687
451.26123238216	1.53970336164874
451.743349083423	1.56363156690256
452.225465784686	1.58827367422098
452.707582485949	1.61378310918078
453.189699187212	1.63966387995775
453.671815888475	1.66509694242605
454.153932589738	1.68942891284397
454.636049291001	1.71253504969211
455.118165992264	1.73496411133872
455.600282693527	1.75776550951813
456.08239939479	1.78216787352658
456.564516096053	1.80907696158779
457.046632797316	1.83883362917928
457.528749498579	1.87108249507674
458.010866199842	1.90496444981772
458.492982901105	1.93945018134843
458.975099602368	1.97365022075556
459.457216303631	2.00699051391155
459.939333004894	2.03920873439482
460.421449706157	2.07034763416799
460.90356640742	2.10069930097349
461.385683108683	2.13074545779114
461.867799809946	2.16103932328533
462.349916511209	2.1920193315593
462.832033212472	2.2238350656881
463.314149913735	2.25624076393949
463.796266614998	2.28867789685138
464.278383316261	2.32050303197787
464.760500017524	2.35135576939274
465.242616718787	2.38131806175674
465.72473342005	2.41093628476434
466.206850121313	2.44093538739125
466.688966822576	2.47192944842866
467.171083523839	2.50409326812355
467.653200225102	2.53707552521179
468.135316926365	2.57013364779871
468.617433627628	2.6024792511383
469.099550328891	2.63365544413963
469.581667030154	2.66361686667592
470.063783731417	2.69269817113179
470.54590043268	2.72139403200078
471.028017133943	2.75019973267673
471.510133835206	2.77946853872798
471.992250536469	2.80939119281161
472.474367237732	2.84008874037609
472.956483938995	2.87159027601587
473.438600640258	2.90382747658537
473.920717341521	2.93657626175881
474.402834042784	2.96944915720231
474.884950744047	3.0019688560106
475.36706744531	3.03372828031627
475.849184146573	3.06461452042374
476.331300847836	3.09482736848891
476.813417549099	3.12476615496815
477.295534250362	3.15473112048656
477.777650951625	3.18465028153522
478.259767652888	3.21394744544111
478.741884354151	3.24176407518445
479.224001055414	3.26728042335908
479.706117756677	3.29020971287667
480.18823445794	3.31096754529915
480.670351159203	3.33056821736036
481.152467860466	3.35013458883901
481.634584561729	3.37040522403706
482.116701262992	3.39146663972639
482.598817964255	3.41278823249373
483.080934665518	3.43361035041585
483.563051366781	3.4534484208682
484.045168068043	3.47247481570519
484.527284769307	3.49149343298818
485.00940147057	3.51156714794397
485.491518171832	3.53339420474381
485.973634873095	3.55698887438856
486.455751574358	3.58160932555539
486.937868275621	3.6061816629323
487.419984976884	3.62971454553075
487.902101678147	3.6517761909648
488.38421837941	3.67255268519522
488.866335080673	3.69259091928476
489.348451781936	3.71236962089323
489.830568483199	3.73201217499186
490.312685184462	3.75128875891775
490.794801885725	3.76991947212907
491.276918586988	3.78797541038514
491.759035288251	3.80614988139476
492.241151989514	3.82558246726855
492.723268690777	3.84743317780039
493.20538539204	3.87239183627432
493.687502093303	3.90029420393431
494.169618794566	3.93020649469737
494.651735495829	3.96083010038209
495.133852197092	3.99119580899375
495.615968898355	4.02099729682269
496.098085599618	4.05065882041299
496.580202300881	4.08090884613154
497.062319002144	4.11228473979107
497.544435703407	4.14469524675667
498.02655240467	4.17747978086163
498.508669105933	4.20974704140795
498.990785807196	4.24101620897002
499.472902508459	4.27158439294693
499.955019209722	4.30256114283859
500.437135910985	4.33538077047088
500.919252612248	4.37115302417703
501.401369313511	4.41017888845112
501.883486014774	4.45175141255875
502.365602716037	4.49452266251572
502.8477194173	4.53710323356727
503.329836118563	4.57874915203608
503.811952819826	4.61945182139631
504.294069521089	4.65962746397624
504.776186222352	4.69956574199676
505.258302923615	4.73905439719111
505.740419624878	4.77735821505927
506.222536326141	4.81368202275392
506.704653027404	4.84761340586619
507.186769728667	4.87953463591698
507.66888642993	4.91040429204076
508.151003131193	4.94132961210121
508.633119832456	4.9728617910016
509.115236533719	5.00470727225685
509.597353234982	5.03584536797277
510.079469936245	5.06512054473384
510.561586637508	5.09188371577496
511.043703338771	5.11628646914527
511.525820040034	5.13912863429534
512.007936741297	5.16128004096893
512.49005344256	5.18306445350741
512.972170143823	5.20395413251614
513.454286845086	5.22276858658158
513.936403546349	5.23829124804478
514.418520247612	5.25002331417465
514.900636948875	5.25846999064348
515.382753650138	5.26498460184471
515.864870351401	5.27099339387137
516.346987052664	5.27741104842769
516.829103753927	5.28412870629734
517.31122045519	5.29023374984348
517.793337156453	5.29454439280719
518.275453857716	5.29642031375716
518.757570558979	5.29611976879623
519.239687260242	5.29462665104285
519.721803961505	5.29297069928962
520.203920662768	5.29156228155153
520.686037364031	5.28987362851919
521.168154065294	5.28667765613103
521.650270766557	5.28064332320401
522.13238746782	5.27094358510351
522.614504169083	5.25763803003276
523.096620870346	5.24147919917059
523.578737571609	5.22343713431156
524.060854272872	5.20406157646797
524.542970974135	5.18330002572953
525.025087675398	5.16060678255812
525.507204376661	5.13547016548933
525.989321077924	5.10784591318378
526.471437779187	5.07836641956489
526.95355448045	5.04798535410011
527.435671181713	5.0174828049747
527.917787882976	4.9869258473422
528.399904584239	4.95565720426231
528.882021285502	4.92258710061105
529.364137986765	4.88685221350716
529.846254688028	4.84829443009511
530.328371389291	4.80760736592939
530.810488090554	4.76598354304077
531.292604791817	4.72451011719468
531.77472149308	4.68366948273407
532.256838194343	4.64309339470931
532.738954895606	4.60181202703702
533.221071596869	4.55877200247021
533.703188298132	4.51345070776503
534.185304999395	4.46607764799901
534.667421700658	4.41750576267648
535.149538401921	4.36870321477585
535.631655103184	4.32037887309602
536.113771804447	4.27266989790605
536.59588850571	4.22525539974377
537.078005206973	4.17765861037461
537.560121908236	4.12966570558572
538.042238609499	4.08147423333999
538.524355310762	4.03364671899163
539.006472012025	3.98678950714024
539.488588713288	3.94124127039157
539.97070541455	3.89694080066583
540.452822115814	3.85348722204375
540.934938817076	3.81042217424353
541.417055518339	3.76748184134772
541.899172219603	3.72479593996707
542.381288920865	3.68282919612317
542.863405622128	3.64218300858231
543.345522323391	3.60328907178407
543.827639024654	3.56630388346486
544.309755725918	3.53111347958678
544.79187242718	3.4974979932748
545.273989128443	3.46535331620119
545.756105829706	3.43486174435037
546.238222530969	3.40646211491343
546.720339232232	3.38073976765634
547.202455933495	3.35817090137592
547.684572634758	3.338958278039
548.166689336021	3.32300005793618
548.648806037284	3.31000743803336
549.130922738547	3.29972576498053
549.61303943981	3.2921225252662
550.095156141073	3.2874706129497
550.577272842336	3.28625492744355
551.059389543599	3.28899111204797
551.541506244862	3.29596664178603
552.023622946125	3.30716296830062
552.505739647388	3.32230670481906
552.987856348651	3.34109970043883
553.469973049914	3.36343366281625
553.952089751177	3.38953131810822
554.43420645244	3.41983706888186
554.916323153703	3.45480448510795
555.398439854966	3.49459598469464
555.880556556229	3.53894254765028
556.362673257492	3.58719770422124
556.844789958755	3.638659655945
557.326906660018	3.69293588805475
557.809023361281	3.75012714527827
558.291140062544	3.81075501538344
558.773256763807	3.87546165211887
559.25537346507	3.94465527866991
559.737490166333	4.01825178199154
560.219606867596	4.09574090347756
560.701723568859	4.17644785969633
561.183840270122	4.25994031476926
561.665956971385	4.34614556427077
562.148073672648	4.43529037214553
562.630190373911	4.52752643004884
563.112307075174	4.62259402587654
563.594423776437	4.71969182666716
564.0765404777	4.817797277229
564.558657178963	4.91604608769872
565.040773880226	5.01419403001191
565.522890581489	5.1127299785165
566.005007282752	5.21257167938378
566.487123984015	5.31447466559961
566.969240685278	5.41854972790116
567.451357386541	5.52411745316331
567.933474087804	5.63005904917075
568.415590789067	5.73539381131429
568.89770749033	5.83980400948125
569.379824191593	5.9437163657771
569.861940892856	6.04790110076866
570.344057594119	6.15285361685386
570.826174295382	6.25828879833105
571.308290996645	6.3631266524433
571.790407697908	6.46596720850265
572.272524399171	6.56590201844446
572.754641100434	6.66301514161781
573.236757801697	6.75842132615918
573.71887450296	6.85362175721362
574.200991204223	6.94983053852851
574.683107905486	7.04728442285804
575.165224606749	7.14524014381992
575.647341308012	7.24237413241698
576.129458009275	7.33768081285571
576.611574710538	7.43099699241927
577.093691411801	7.52303871246105
577.575808113064	7.61479631523335
578.057924814327	7.70678914687405
578.54004151559	7.79863748467815
579.022158216853	7.88921369818878
579.504274918116	7.97736268138718
579.986391619379	8.06266828308529
580.468508320642	8.14589775217615
580.950625021905	8.2287325829471
581.432741723168	8.31290839268734
581.914858424431	8.39912992054455
582.396975125694	8.48662195130501
582.879091826957	8.57339844833179
583.36120852822	8.65739966938408
583.843325229483	8.7374285133205
584.325441930746	8.81395032697949
584.807558632009	8.88872064072895
585.289675333272	8.96397737359151
585.771792034535	9.04107981449621
586.253908735798	9.11987237767047
586.736025437061	9.19879096415129
587.218142138324	9.27587074685129
587.700258839587	9.34993492934707
588.18237554085	9.42126827061343
588.664492242113	9.49148307058937
589.146608943376	9.56256442017756
589.628725644639	9.6358178120488
590.110842345902	9.71107368088221
590.592959047165	9.78686116420941
591.075075748428	9.86126744925538
591.557192449691	9.93319867211808
592.039309150954	10.0029660897839
