P975_mW,Signal_percent,Signal_std_percent
0.1436056187529539,-44.21784580922158,10.814598035643376
0.30637265720112017,-20.29216876160069,4.163850858089874
0.4772529559168486,-6.963573307903153,2.0499507600098394
0.6536248782991603,-3.101294719337859,1.1346586047177951
0.8341962079335555,-1.5343510446085493,1.2865140362213552
1.0181861791415898,0.18568051582057063,0.9412764983230338
