"Time (ps)"	"Channel 2 - Counts per bin"
0	5473
10000000000	5503
20000000000	5488
30000000000	5416
40000000000	5426
50000000000	5401
60000000000	5411
70000000000	5487
80000000000	5510
90000000000	5464
100000000000	5683
110000000000	5392
120000000000	5450
130000000000	5460
140000000000	5469
150000000000	5489
160000000000	5272
170000000000	5474
180000000000	5410
190000000000	5433
200000000000	5529
210000000000	5412
220000000000	5435
230000000000	5598
240000000000	5551
250000000000	5536
260000000000	5338
270000000000	5421
280000000000	5551
290000000000	5528
300000000000	5389
310000000000	5594
320000000000	5494
330000000000	5522
340000000000	5533
350000000000	5506
360000000000	5408
370000000000	5641
380000000000	5335
390000000000	5469
400000000000	5304
410000000000	5687
420000000000	5459
430000000000	5523
440000000000	5535
450000000000	5429
460000000000	5414
470000000000	5426
480000000000	5503
490000000000	5482
500000000000	5334
510000000000	5445
520000000000	5474
530000000000	5340
540000000000	5503
550000000000	5543
560000000000	5401
570000000000	5480
580000000000	5405
590000000000	5454
600000000000	5560
610000000000	5448
620000000000	5477
630000000000	5385
640000000000	5462
650000000000	5342
660000000000	5609
670000000000	5377
680000000000	5511
690000000000	5564
700000000000	5571
710000000000	5522
720000000000	5510
730000000000	5441
740000000000	5369
750000000000	5612
760000000000	5551
770000000000	5474
780000000000	5689
790000000000	5240
800000000000	5745
810000000000	5313
820000000000	5409
830000000000	5409
840000000000	5389
850000000000	5493
860000000000	5447
870000000000	5439
880000000000	5486
890000000000	5508
900000000000	5475
910000000000	5506
920000000000	5504
930000000000	5486
940000000000	5451
950000000000	5455
960000000000	5435
970000000000	5553
980000000000	5470
990000000000	5410
1000000000000	5498
1010000000000	5410
1020000000000	5642
1030000000000	5358
1040000000000	5378
1050000000000	5318
1060000000000	5632
1070000000000	5458
1080000000000	5543
1090000000000	5532
1100000000000	5541
1110000000000	5498
1120000000000	5538
1130000000000	5579
1140000000000	5520
1150000000000	5568
1160000000000	5498
1170000000000	5410
1180000000000	5477
1190000000000	5524
1200000000000	5252
1210000000000	5427
1220000000000	5642
1230000000000	5491
1240000000000	5418
1250000000000	5401
1260000000000	5493
1270000000000	5471
1280000000000	5454
1290000000000	5329
1300000000000	5561
1310000000000	5468
1320000000000	5432
1330000000000	5236
1340000000000	5570
1350000000000	5383
1360000000000	5476
1370000000000	5424
1380000000000	5482
1390000000000	5332
1400000000000	5512
1410000000000	5362
1420000000000	5559
1430000000000	5300
1440000000000	5414
1450000000000	5367
1460000000000	5546
1470000000000	5271
1480000000000	5415
1490000000000	5402
1500000000000	5331
1510000000000	5367
1520000000000	5386
1530000000000	5485
1540000000000	5384
1550000000000	5450
1560000000000	5484
1570000000000	5397
1580000000000	5510
1590000000000	5564
1600000000000	5520
1610000000000	5615
1620000000000	5502
1630000000000	5509
1640000000000	5585
1650000000000	5566
1660000000000	5467
1670000000000	5445
1680000000000	5396
1690000000000	5373
1700000000000	5294
1710000000000	5441
1720000000000	5376
1730000000000	5379
1740000000000	5519
1750000000000	5412
1760000000000	5311
1770000000000	5519
1780000000000	5289
1790000000000	5473
1800000000000	5287
1810000000000	5576
1820000000000	5463
1830000000000	5531
1840000000000	5254
1850000000000	5569
1860000000000	5449
1870000000000	5481
1880000000000	5533
1890000000000	5472
1900000000000	5396
1910000000000	5554
1920000000000	5359
1930000000000	5534
1940000000000	5299
1950000000000	5420
1960000000000	5376
1970000000000	5305
1980000000000	5472
1990000000000	5543
2000000000000	5383
2010000000000	5432
2020000000000	5454
2030000000000	5434
2040000000000	5520
2050000000000	5472
2060000000000	5412
2070000000000	5472
2080000000000	5470
2090000000000	5391
2100000000000	5478
2110000000000	5446
2120000000000	5368
2130000000000	5348
2140000000000	5367
2150000000000	5349
2160000000000	5518
2170000000000	5425
2180000000000	5449
2190000000000	5421
2200000000000	5511
2210000000000	5310
2220000000000	5482
2230000000000	5508
2240000000000	5534
2250000000000	5398
2260000000000	5575
2270000000000	5439
2280000000000	5414
2290000000000	5445
2300000000000	5372
2310000000000	5315
2320000000000	5468
2330000000000	5352
2340000000000	5398
2350000000000	5418
2360000000000	5292
2370000000000	5529
2380000000000	5257
2390000000000	5538
2400000000000	5464
2410000000000	5348
2420000000000	5381
2430000000000	5424
2440000000000	5391
2450000000000	5456
2460000000000	5370
2470000000000	5419
2480000000000	5357
2490000000000	5308
2500000000000	5324
2510000000000	5484
2520000000000	5403
2530000000000	5405
2540000000000	5171
2550000000000	5363
2560000000000	5277
2570000000000	5291
2580000000000	5400
2590000000000	5587
2600000000000	5470
2610000000000	5444
2620000000000	5463
2630000000000	5426
2640000000000	5443
2650000000000	5454
2660000000000	5446
2670000000000	5314
2680000000000	5412
2690000000000	5383
2700000000000	5456
2710000000000	5363
2720000000000	5425
2730000000000	5438
2740000000000	5352
2750000000000	5369
2760000000000	5364
2770000000000	5296
2780000000000	5476
2790000000000	5379
2800000000000	5493
2810000000000	5364
2820000000000	5404
2830000000000	5461
2840000000000	5379
2850000000000	5374
2860000000000	5453
2870000000000	5352
2880000000000	5533
2890000000000	5264
2900000000000	5486
2910000000000	5337
2920000000000	5401
2930000000000	5351
2940000000000	5543
2950000000000	5359
2960000000000	5463
2970000000000	5337
2980000000000	5417
2990000000000	5454
3000000000000	5388
3010000000000	5369
3020000000000	5484
3030000000000	5358
3040000000000	5424
3050000000000	5474
3060000000000	5368
3070000000000	5429
3080000000000	5538
3090000000000	5356
3100000000000	5366
3110000000000	5408
3120000000000	5462
3130000000000	5407
3140000000000	5330
3150000000000	5508
3160000000000	5358
3170000000000	5455
3180000000000	5375
3190000000000	5297
3200000000000	5166
3210000000000	5538
3220000000000	5298
3230000000000	5486
3240000000000	5330
3250000000000	5448
3260000000000	5417
3270000000000	5471
3280000000000	5310
3290000000000	5531
3300000000000	5347
3310000000000	5423
3320000000000	5346
3330000000000	5564
3340000000000	5293
3350000000000	5365
3360000000000	5409
3370000000000	5477
3380000000000	5443
3390000000000	5448
3400000000000	5260
3410000000000	5441
3420000000000	5343
3430000000000	5422
3440000000000	5484
3450000000000	5282
3460000000000	5445
3470000000000	5404
3480000000000	5377
3490000000000	5423
3500000000000	5344
3510000000000	5396
3520000000000	5504
3530000000000	5323
3540000000000	5480
3550000000000	5174
3560000000000	5385
3570000000000	5453
3580000000000	5503
3590000000000	5397
3600000000000	5182
3610000000000	5393
3620000000000	5406
3630000000000	5342
3640000000000	5256
3650000000000	5588
3660000000000	5419
3670000000000	5463
3680000000000	5326
3690000000000	5372
3700000000000	5377
3710000000000	5365
3720000000000	5362
3730000000000	5335
3740000000000	5376
3750000000000	5269
3760000000000	5388
3770000000000	5388
3780000000000	5545
3790000000000	5237
3800000000000	5495
3810000000000	5424
3820000000000	5362
3830000000000	5409
3840000000000	5295
3850000000000	5296
3860000000000	5434
3870000000000	5314
3880000000000	5454
3890000000000	5427
3900000000000	5342
3910000000000	5457
3920000000000	5469
3930000000000	5310
3940000000000	5403
3950000000000	5338
3960000000000	5409
3970000000000	5437
3980000000000	5267
3990000000000	5438
4000000000000	5284
4010000000000	5372
4020000000000	5388
4030000000000	5377
4040000000000	5349
4050000000000	5239
4060000000000	5299
4070000000000	5273
4080000000000	5417
4090000000000	5345
