"Time (ps)"	"Channel 2 - Counts per bin"
0	8250
10000000000	8123
20000000000	8092
30000000000	8239
40000000000	8054
50000000000	8303
60000000000	8190
70000000000	8346
80000000000	8202
90000000000	8278
100000000000	7980
110000000000	8127
120000000000	8275
130000000000	8311
140000000000	8246
150000000000	8174
160000000000	8214
170000000000	8150
180000000000	8336
190000000000	8146
200000000000	8204
210000000000	8272
220000000000	8187
230000000000	8268
240000000000	8125
250000000000	8251
260000000000	8360
270000000000	8296
280000000000	8159
290000000000	8406
300000000000	8107
310000000000	8324
320000000000	8367
330000000000	8405
340000000000	8362
350000000000	8413
360000000000	8104
370000000000	8282
380000000000	8275
390000000000	8301
400000000000	8184
410000000000	8306
420000000000	8326
430000000000	8325
440000000000	8549
450000000000	8310
460000000000	8285
470000000000	8292
480000000000	8121
490000000000	8303
500000000000	8287
510000000000	8225
520000000000	8367
530000000000	8375
540000000000	8193
550000000000	8352
560000000000	8370
570000000000	8245
580000000000	8136
590000000000	8356
600000000000	8093
610000000000	8363
620000000000	8301
630000000000	8269
640000000000	8355
650000000000	8136
660000000000	8153
670000000000	8179
680000000000	8302
690000000000	8271
700000000000	8170
710000000000	8325
720000000000	8380
730000000000	8342
740000000000	8183
750000000000	8104
760000000000	8362
770000000000	8252
780000000000	8390
790000000000	8046
800000000000	8346
810000000000	8040
820000000000	8351
830000000000	8046
840000000000	8413
850000000000	7915
860000000000	8378
870000000000	8267
880000000000	8329
890000000000	8152
900000000000	8346
910000000000	8021
920000000000	8190
930000000000	8481
940000000000	8197
950000000000	8315
960000000000	8402
970000000000	8261
980000000000	8310
990000000000	8294
1000000000000	8412
1010000000000	8409
1020000000000	8400
1030000000000	8288
1040000000000	8245
1050000000000	8251
1060000000000	8174
1070000000000	8285
1080000000000	8291
1090000000000	8230
1100000000000	8319
1110000000000	8379
1120000000000	8224
1130000000000	8175
1140000000000	8232
1150000000000	8240
1160000000000	8106
1170000000000	8315
1180000000000	8322
1190000000000	8331
1200000000000	8208
1210000000000	8452
1220000000000	8312
1230000000000	8323
1240000000000	8282
1250000000000	8101
1260000000000	8282
1270000000000	8166
1280000000000	8452
1290000000000	8219
1300000000000	7972
1310000000000	8269
1320000000000	8220
1330000000000	8322
1340000000000	8233
1350000000000	8303
1360000000000	8034
1370000000000	8308
1380000000000	8295
1390000000000	8235
1400000000000	8143
1410000000000	8169
1420000000000	8226
1430000000000	8187
1440000000000	8262
1450000000000	8409
1460000000000	8298
1470000000000	8376
1480000000000	8238
1490000000000	8338
1500000000000	8043
1510000000000	8393
1520000000000	8165
1530000000000	8249
1540000000000	8045
1550000000000	8175
1560000000000	8208
1570000000000	8290
1580000000000	8321
1590000000000	8095
1600000000000	8320
1610000000000	8175
1620000000000	8333
1630000000000	8358
1640000000000	7972
1650000000000	8219
1660000000000	8135
1670000000000	8275
1680000000000	8276
1690000000000	8293
1700000000000	7995
1710000000000	8227
1720000000000	8370
1730000000000	8190
1740000000000	8200
1750000000000	8229
1760000000000	8318
1770000000000	8238
1780000000000	8155
1790000000000	8260
1800000000000	8220
1810000000000	8356
1820000000000	8199
1830000000000	8061
1840000000000	8176
1850000000000	8066
1860000000000	8370
1870000000000	8198
1880000000000	8332
1890000000000	8024
1900000000000	8354
1910000000000	8109
1920000000000	8277
1930000000000	8157
1940000000000	8124
1950000000000	8069
1960000000000	8284
1970000000000	8281
1980000000000	8168
1990000000000	8235
2000000000000	8189
2010000000000	8157
2020000000000	8299
2030000000000	8332
2040000000000	8408
2050000000000	8164
2060000000000	8130
2070000000000	8373
2080000000000	8318
2090000000000	8354
2100000000000	8351
2110000000000	8315
2120000000000	8066
2130000000000	8194
2140000000000	8402
2150000000000	8119
2160000000000	8117
2170000000000	8035
2180000000000	8301
2190000000000	8072
2200000000000	8481
2210000000000	8158
2220000000000	8301
2230000000000	8299
2240000000000	8284
2250000000000	8083
2260000000000	8422
2270000000000	7909
2280000000000	8308
2290000000000	8300
2300000000000	8112
2310000000000	8221
2320000000000	8267
2330000000000	8197
2340000000000	8220
2350000000000	8213
2360000000000	8217
2370000000000	8115
2380000000000	8140
2390000000000	8240
2400000000000	8120
2410000000000	8306
2420000000000	8255
2430000000000	8351
2440000000000	8287
2450000000000	8014
2460000000000	8321
2470000000000	8363
2480000000000	8148
2490000000000	8393
2500000000000	8225
2510000000000	8178
2520000000000	8325
2530000000000	8141
2540000000000	8178
2550000000000	8242
2560000000000	8239
2570000000000	8259
2580000000000	8346
2590000000000	8316
2600000000000	8313
2610000000000	8043
2620000000000	8195
2630000000000	8347
2640000000000	8266
2650000000000	8259
2660000000000	8206
2670000000000	8364
2680000000000	8159
2690000000000	8250
2700000000000	8192
2710000000000	8349
2720000000000	8172
2730000000000	8355
2740000000000	7998
2750000000000	8333
2760000000000	8127
2770000000000	8250
2780000000000	8308
2790000000000	8271
2800000000000	8293
2810000000000	8173
2820000000000	8133
2830000000000	8246
2840000000000	8179
2850000000000	7961
2860000000000	8262
2870000000000	8262
2880000000000	8314
