"Time (ps)"	"Channel 2 - Counts per bin"
3640000000000	8605
3650000000000	8545
3660000000000	8461
3670000000000	8002
3680000000000	8253
3690000000000	8346
3700000000000	8540
3710000000000	8447
3720000000000	8149
3730000000000	8272
3740000000000	8325
3750000000000	8508
3760000000000	8381
3770000000000	8353
3780000000000	8040
3790000000000	8535
3800000000000	8419
3810000000000	8430
3820000000000	8124
3830000000000	8031
3840000000000	8397
3850000000000	8640
3860000000000	8523
3870000000000	8098
3880000000000	8089
3890000000000	8538
3900000000000	8523
3910000000000	8462
3920000000000	8289
3930000000000	8240
3940000000000	8354
3950000000000	8545
3960000000000	8402
3970000000000	8039
3980000000000	8147
3990000000000	8452
4000000000000	8439
4010000000000	8454
4020000000000	8025
4030000000000	8047
4040000000000	8599
4050000000000	8419
4060000000000	8369
4070000000000	8251
4080000000000	8087
4090000000000	8272
4100000000000	8539
4110000000000	8386
4120000000000	8188
4130000000000	8186
4140000000000	8480
4150000000000	8505
4160000000000	8391
4170000000000	8178
4180000000000	8112
4190000000000	8284
4200000000000	8484
4210000000000	8381
4220000000000	8103
4230000000000	8239
4240000000000	8229
4250000000000	8504
4260000000000	8339
4270000000000	8104
4280000000000	8239
4290000000000	8465
4300000000000	8475
4310000000000	8479
4320000000000	8264
4330000000000	8265
4340000000000	8450
4350000000000	8508
4360000000000	8530
4370000000000	8194
4380000000000	8174
4390000000000	8621
4400000000000	8517
4410000000000	8461
4420000000000	8197
4430000000000	8146
4440000000000	8444
4450000000000	8380
4460000000000	8498
4470000000000	8345
4480000000000	8089
4490000000000	8430
4500000000000	8434
4510000000000	8444
4520000000000	8248
4530000000000	8257
4540000000000	8324
4550000000000	8754
4560000000000	8474
4570000000000	8147
4580000000000	8067
4590000000000	8307
4600000000000	8817
4610000000000	8316
4620000000000	8115
4630000000000	8116
4640000000000	8557
4650000000000	8607
4660000000000	8571
4670000000000	8071
4680000000000	8198
4690000000000	8332
4700000000000	8556
4710000000000	8530
4720000000000	8168
4730000000000	8162
4740000000000	8429
4750000000000	8475
4760000000000	8419
4770000000000	8174
4780000000000	8222
4790000000000	8398
4800000000000	8450
4810000000000	8335
4820000000000	8315
4830000000000	8187
4840000000000	8625
4850000000000	8355
4860000000000	8453
4870000000000	8125
4880000000000	8263
4890000000000	8481
4900000000000	8479
4910000000000	8366
4920000000000	8213
4930000000000	8133
4940000000000	8455
4950000000000	8435
4960000000000	8462
4970000000000	8225
4980000000000	8094
4990000000000	8419
5000000000000	8579
5010000000000	8490
5020000000000	8312
5030000000000	7939
5040000000000	8391
5050000000000	8677
5060000000000	8437
5070000000000	8402
5080000000000	7964
5090000000000	8471
5100000000000	8566
5110000000000	8369
5120000000000	8190
5130000000000	8217
5140000000000	8558
5150000000000	8567
5160000000000	8557
5170000000000	8140
5180000000000	8068
5190000000000	8396
5200000000000	8498
5210000000000	8492
5220000000000	8164
5230000000000	8222
5240000000000	8513
5250000000000	8522
5260000000000	8437
5270000000000	8228
5280000000000	8199
5290000000000	8421
5300000000000	8612
5310000000000	8520
5320000000000	8352
5330000000000	8158
5340000000000	8325
5350000000000	8478
5360000000000	8314
5370000000000	8114
5380000000000	8172
5390000000000	8620
5400000000000	8461
5410000000000	8620
5420000000000	8117
5430000000000	8357
5440000000000	8393
5450000000000	8340
5460000000000	8708
5470000000000	8175
5480000000000	8206
5490000000000	8339
5500000000000	8551
5510000000000	8400
5520000000000	8217
5530000000000	8318
5540000000000	8223
5550000000000	8498
5560000000000	8291
5570000000000	8310
5580000000000	8068
5590000000000	8528
5600000000000	8567
5610000000000	8370
5620000000000	8209
5630000000000	8286
5640000000000	8383
5650000000000	8714
5660000000000	8379
5670000000000	8066
5680000000000	8056
5690000000000	8584
5700000000000	8631
5710000000000	8547
5720000000000	8166
5730000000000	8358
5740000000000	8304
5750000000000	8498
5760000000000	8480
5770000000000	8041
5780000000000	8259
5790000000000	8437
5800000000000	8723
5810000000000	8387
5820000000000	8172
5830000000000	8150
5840000000000	8400
5850000000000	8609
5860000000000	8528
5870000000000	8222
5880000000000	8191
5890000000000	8576
5900000000000	8520
5910000000000	8524
5920000000000	8133
