"Time (ps)"	"Channel 2 - Counts per bin"
0	2553
10000000000	2647
20000000000	2518
30000000000	2578
40000000000	2575
50000000000	2536
60000000000	2645
70000000000	2632
80000000000	2573
90000000000	2473
100000000000	2577
110000000000	2540
120000000000	2645
130000000000	2564
140000000000	2580
150000000000	2469
160000000000	2610
170000000000	2499
180000000000	2607
190000000000	2589
200000000000	2664
210000000000	2509
220000000000	2621
230000000000	2604
240000000000	2537
250000000000	2526
260000000000	2639
270000000000	2577
280000000000	2581
290000000000	2629
300000000000	2548
310000000000	2570
320000000000	2591
330000000000	2538
340000000000	2551
350000000000	2485
360000000000	2526
370000000000	2609
380000000000	2588
390000000000	2543
400000000000	2620
410000000000	2561
420000000000	2544
430000000000	2531
440000000000	2556
450000000000	2623
460000000000	2525
470000000000	2576
480000000000	2572
490000000000	2571
500000000000	2543
510000000000	2552
520000000000	2602
530000000000	2663
540000000000	2510
550000000000	2530
560000000000	2626
570000000000	2554
580000000000	2643
590000000000	2568
600000000000	2575
610000000000	2557
620000000000	2542
630000000000	2600
640000000000	2541
650000000000	2644
660000000000	2396
670000000000	2577
680000000000	2560
690000000000	2620
700000000000	2597
710000000000	2553
720000000000	2623
730000000000	2518
740000000000	2589
750000000000	2652
760000000000	2506
770000000000	2543
780000000000	2548
790000000000	2591
800000000000	2584
810000000000	2519
820000000000	2583
830000000000	2641
840000000000	2622
850000000000	2561
860000000000	2555
870000000000	2571
880000000000	2566
890000000000	2521
900000000000	2529
910000000000	2557
920000000000	2638
930000000000	2483
940000000000	2584
950000000000	2519
960000000000	2575
970000000000	2574
980000000000	2618
990000000000	2523
1000000000000	2492
1010000000000	2560
1020000000000	2668
1030000000000	2492
1040000000000	2637
1050000000000	2549
1060000000000	2519
1070000000000	2569
1080000000000	2609
1090000000000	2504
1100000000000	2537
1110000000000	2607
1120000000000	2627
1130000000000	2624
1140000000000	2553
1150000000000	2446
1160000000000	2567
1170000000000	2599
1180000000000	2502
1190000000000	2560
1200000000000	2642
1210000000000	2604
1220000000000	2565
1230000000000	2522
1240000000000	2522
1250000000000	2456
1260000000000	2491
1270000000000	2627
1280000000000	2501
1290000000000	2503
1300000000000	2515
1310000000000	2515
1320000000000	2532
1330000000000	2674
1340000000000	2495
1350000000000	2532
1360000000000	2506
1370000000000	2472
1380000000000	2603
1390000000000	2632
1400000000000	2588
1410000000000	2565
1420000000000	2581
1430000000000	2589
1440000000000	2512
1450000000000	2457
1460000000000	2588
1470000000000	2478
1480000000000	2533
1490000000000	2556
1500000000000	2557
1510000000000	2539
1520000000000	2597
1530000000000	2441
1540000000000	2604
1550000000000	2597
1560000000000	2512
1570000000000	2524
1580000000000	2501
1590000000000	2494
1600000000000	2535
1610000000000	2466
1620000000000	2453
1630000000000	2563
1640000000000	2644
1650000000000	2561
1660000000000	2467
1670000000000	2628
1680000000000	2593
1690000000000	2502
1700000000000	2572
1710000000000	2531
1720000000000	2550
1730000000000	2575
1740000000000	2560
1750000000000	2665
1760000000000	2502
1770000000000	2583
1780000000000	2534
1790000000000	2514
1800000000000	2519
1810000000000	2560
1820000000000	2515
1830000000000	2516
1840000000000	2421
1850000000000	2608
1860000000000	2552
1870000000000	2650
1880000000000	2567
1890000000000	2507
1900000000000	2559
1910000000000	2442
1920000000000	2572
1930000000000	2446
1940000000000	2530
1950000000000	2541
1960000000000	2497
1970000000000	2488
1980000000000	2578
1990000000000	2596
2000000000000	2514
2010000000000	2580
2020000000000	2497
