"Time (ps)"	"Channel 2 - Counts per bin"
3640000000000	22458
3650000000000	22084
3660000000000	22547
3670000000000	22297
3680000000000	22407
3690000000000	22506
3700000000000	22459
3710000000000	22293
3720000000000	22248
3730000000000	22060
3740000000000	22428
3750000000000	22245
3760000000000	22298
3770000000000	21965
3780000000000	21916
3790000000000	22439
3800000000000	22043
3810000000000	22232
3820000000000	22363
3830000000000	22421
3840000000000	22328
3850000000000	22298
3860000000000	22322
3870000000000	22552
3880000000000	22351
3890000000000	22179
3900000000000	22763
3910000000000	21870
3920000000000	22596
3930000000000	22200
3940000000000	22557
3950000000000	21858
3960000000000	22397
3970000000000	22421
3980000000000	22371
3990000000000	21969
4000000000000	22524
4010000000000	22233
4020000000000	22192
4030000000000	22535
4040000000000	21860
4050000000000	22689
4060000000000	22283
4070000000000	22357
4080000000000	22320
4090000000000	22083
4100000000000	22223
4110000000000	22297
4120000000000	22192
4130000000000	22291
4140000000000	22247
4150000000000	22196
4160000000000	22544
4170000000000	22360
4180000000000	22385
4190000000000	22523
4200000000000	22037
4210000000000	22531
4220000000000	22059
4230000000000	22346
4240000000000	21980
4250000000000	22230
4260000000000	22063
4270000000000	22316
4280000000000	22278
4290000000000	22578
4300000000000	22036
4310000000000	22222
4320000000000	22127
4330000000000	21891
4340000000000	22432
4350000000000	21998
4360000000000	22262
4370000000000	22341
4380000000000	22174
4390000000000	22155
4400000000000	22073
4410000000000	21880
4420000000000	22143
4430000000000	22022
4440000000000	22155
4450000000000	22286
4460000000000	22158
4470000000000	22293
4480000000000	22038
4490000000000	22310
4500000000000	21982
4510000000000	21979
4520000000000	21965
4530000000000	22179
4540000000000	21808
4550000000000	22295
4560000000000	21905
4570000000000	21991
4580000000000	22308
4590000000000	22010
4600000000000	22271
4610000000000	22024
4620000000000	21966
4630000000000	22195
4640000000000	21952
4650000000000	21808
4660000000000	22169
4670000000000	21992
4680000000000	22360
4690000000000	22180
4700000000000	21947
4710000000000	22157
4720000000000	21789
4730000000000	22450
4740000000000	22104
4750000000000	22084
4760000000000	22310
4770000000000	21882
4780000000000	22116
4790000000000	22321
4800000000000	21996
4810000000000	21902
4820000000000	22369
4830000000000	22022
4840000000000	22334
4850000000000	22120
4860000000000	22158
4870000000000	22299
4880000000000	21740
4890000000000	22448
4900000000000	22163
4910000000000	22285
4920000000000	22410
4930000000000	22515
4940000000000	22354
4950000000000	22251
4960000000000	22410
4970000000000	22421
4980000000000	22189
4990000000000	22121
5000000000000	22184
5010000000000	22274
5020000000000	22231
5030000000000	22357
5040000000000	22231
5050000000000	22491
5060000000000	22023
5070000000000	22599
5080000000000	22110
5090000000000	22159
5100000000000	22063
5110000000000	22214
5120000000000	22169
5130000000000	22577
5140000000000	22259
5150000000000	22319
5160000000000	22550
5170000000000	22102
5180000000000	22122
5190000000000	22409
5200000000000	22283
5210000000000	22255
5220000000000	22167
5230000000000	22579
5240000000000	22468
5250000000000	22110
5260000000000	22085
5270000000000	22506
5280000000000	22125
5290000000000	22437
5300000000000	21987
5310000000000	22765
5320000000000	22057
5330000000000	22265
5340000000000	22293
5350000000000	22008
5360000000000	22278
5370000000000	22132
5380000000000	22305
5390000000000	22090
5400000000000	22351
5410000000000	21979
5420000000000	22314
5430000000000	21983
5440000000000	22457
5450000000000	22006
5460000000000	22030
5470000000000	22177
5480000000000	21918
5490000000000	22358
5500000000000	21803
5510000000000	22174
5520000000000	22009
5530000000000	22304
5540000000000	22007
5550000000000	22139
5560000000000	22049
5570000000000	22287
5580000000000	22162
5590000000000	21761
5600000000000	22341
5610000000000	21946
5620000000000	22590
5630000000000	22294
5640000000000	21835
5650000000000	22432
5660000000000	22137
5670000000000	22048
5680000000000	22761
5690000000000	22221
5700000000000	22336
5710000000000	22136
5720000000000	21898
5730000000000	22549
5740000000000	22235
5750000000000	22098
5760000000000	22479
5770000000000	22122
5780000000000	22508
5790000000000	21987
5800000000000	22142
5810000000000	22183
5820000000000	22121
5830000000000	22311
5840000000000	22015
5850000000000	22103
5860000000000	22125
5870000000000	22382
5880000000000	21856
5890000000000	22450
5900000000000	22219
5910000000000	22041
5920000000000	22027
5930000000000	22134
5940000000000	22045
5950000000000	22104
5960000000000	22070
5970000000000	22391
5980000000000	21803
5990000000000	22364
6000000000000	22078
6010000000000	22103
6020000000000	22275
6030000000000	21926
6040000000000	22389
6050000000000	22279
6060000000000	22335
6070000000000	22262
6080000000000	22138
6090000000000	22275
6100000000000	22086
6110000000000	22314
6120000000000	21894
6130000000000	22805
6140000000000	21596
6150000000000	22788
6160000000000	21765
6170000000000	22362
6180000000000	22287
6190000000000	21843
6200000000000	22735
6210000000000	22075
6220000000000	22466
6230000000000	21991
6240000000000	22256
6250000000000	22240
6260000000000	22158
6270000000000	21824
6280000000000	22508
6290000000000	22082
6300000000000	22123
6310000000000	22643
6320000000000	21831
6330000000000	22752
6340000000000	21581
6350000000000	22376
6360000000000	21809
6370000000000	22240
6380000000000	22098
6390000000000	22029
6400000000000	21907
6410000000000	22032
6420000000000	22500
6430000000000	22138
6440000000000	22694
6450000000000	21587
6460000000000	22738
6470000000000	21990
6480000000000	22087
6490000000000	22695
6500000000000	22269
6510000000000	22564
6520000000000	22328
6530000000000	22387
6540000000000	22394
6550000000000	22128
6560000000000	22467
6570000000000	22438
6580000000000	22057
6590000000000	22352
6600000000000	22098
6610000000000	22111
6620000000000	22625
6630000000000	22446
6640000000000	22412
6650000000000	22411
6660000000000	22352
6670000000000	22254
6680000000000	22350
6690000000000	22133
6700000000000	22588
6710000000000	22055
6720000000000	22699
6730000000000	22233
6740000000000	22018
6750000000000	22602
6760000000000	22066
6770000000000	22305
6780000000000	22346
6790000000000	22103
6800000000000	22800
6810000000000	22175
6820000000000	22300
6830000000000	22373
6840000000000	22336
6850000000000	22499
6860000000000	22352
6870000000000	22260
6880000000000	22253
6890000000000	22433
6900000000000	22172
6910000000000	22459
6920000000000	22122
6930000000000	22728
6940000000000	22122
6950000000000	22445
6960000000000	22506
6970000000000	22207
6980000000000	22482
6990000000000	22408
7000000000000	22373
7010000000000	22423
7020000000000	22125
7030000000000	22484
7040000000000	22425
7050000000000	22239
7060000000000	22416
7070000000000	22323
7080000000000	22167
7090000000000	22220
7100000000000	22212
7110000000000	21981
7120000000000	22192
7130000000000	22266
7140000000000	22373
7150000000000	22242
7160000000000	22212
7170000000000	22276
7180000000000	22095
7190000000000	22521
7200000000000	22192
7210000000000	22172
7220000000000	22452
7230000000000	22222
7240000000000	22150
7250000000000	22499
7260000000000	22035
7270000000000	22458
7280000000000	22064
