"Time (ps)"	"Channel 2 - Counts per bin"
0	4858
1000000000	4886
2000000000	4859
3000000000	4964
4000000000	4851
5000000000	4857
6000000000	4764
7000000000	4875
8000000000	4796
9000000000	4836
10000000000	4933
11000000000	4885
12000000000	4908
13000000000	4846
14000000000	4752
15000000000	4791
16000000000	4800
17000000000	4878
18000000000	4885
19000000000	4921
20000000000	5020
21000000000	4936
22000000000	5011
23000000000	4797
24000000000	4898
25000000000	4870
26000000000	4837
27000000000	4758
28000000000	4917
29000000000	4944
30000000000	4899
31000000000	4938
32000000000	4865
33000000000	4861
34000000000	4828
35000000000	4841
36000000000	4908
37000000000	4883
38000000000	4990
39000000000	4834
40000000000	5000
41000000000	4885
42000000000	4897
43000000000	4946
44000000000	4782
45000000000	4819
46000000000	4901
47000000000	4925
48000000000	4925
49000000000	4952
50000000000	4979
51000000000	4908
52000000000	4859
53000000000	4850
54000000000	4827
55000000000	4833
56000000000	4716
57000000000	4866
58000000000	4854
59000000000	4929
60000000000	4807
61000000000	4795
62000000000	4933
63000000000	4887
64000000000	4807
65000000000	4954
66000000000	4758
67000000000	5004
68000000000	5126
69000000000	5048
70000000000	4945
71000000000	4747
72000000000	4904
73000000000	4731
74000000000	4743
75000000000	4826
76000000000	4860
77000000000	4876
78000000000	4868
79000000000	4910
80000000000	4873
81000000000	4809
82000000000	4884
83000000000	4775
84000000000	4853
85000000000	5030
86000000000	4955
87000000000	4955
88000000000	5006
89000000000	4984
90000000000	4841
91000000000	4891
92000000000	4806
93000000000	4820
94000000000	4726
95000000000	4903
96000000000	4884
97000000000	5133
98000000000	4939
99000000000	4856
100000000000	4872
101000000000	4808
102000000000	4838
103000000000	4850
104000000000	4803
105000000000	4863
106000000000	4899
107000000000	4832
108000000000	4812
109000000000	4878
110000000000	4861
111000000000	4670
112000000000	4874
113000000000	4769
114000000000	4837
115000000000	4919
116000000000	4893
117000000000	4955
118000000000	4975
119000000000	4779
120000000000	4896
121000000000	4793
122000000000	4732
123000000000	4723
124000000000	4782
125000000000	4908
126000000000	4998
127000000000	4766
128000000000	4982
129000000000	4860
130000000000	4796
131000000000	4850
132000000000	4800
133000000000	4815
134000000000	4771
135000000000	4797
136000000000	4811
137000000000	4912
138000000000	4924
139000000000	4810
140000000000	4872
141000000000	4704
142000000000	4829
143000000000	4702
144000000000	4780
145000000000	4939
146000000000	4877
147000000000	4911
148000000000	5029
149000000000	4911
150000000000	4828
151000000000	4813
152000000000	4892
153000000000	4781
154000000000	4935
155000000000	4866
156000000000	4937
157000000000	4877
158000000000	4892
159000000000	4829
160000000000	4843
161000000000	4785
162000000000	4709
163000000000	4842
164000000000	4851
165000000000	4837
166000000000	4992
167000000000	4912
168000000000	4819
169000000000	4842
170000000000	4844
171000000000	4812
172000000000	4865
173000000000	4878
174000000000	4919
175000000000	4931
176000000000	5040
177000000000	4860
178000000000	4892
179000000000	4749
180000000000	4812
181000000000	4776
182000000000	4814
183000000000	4789
184000000000	4787
185000000000	4921
186000000000	4812
187000000000	4828
188000000000	4894
189000000000	4921
190000000000	4924
191000000000	4893
192000000000	4837
193000000000	4902
194000000000	4914
195000000000	4925
196000000000	5002
197000000000	4962
198000000000	4956
199000000000	4868
200000000000	4813
201000000000	4656
202000000000	4862
203000000000	4833
204000000000	4913
205000000000	4914
206000000000	4958
207000000000	4890
208000000000	4831
209000000000	4764
210000000000	4857
211000000000	4787
212000000000	4855
213000000000	4893
214000000000	4862
215000000000	4897
216000000000	4904
217000000000	4982
218000000000	4796
219000000000	4861
220000000000	4909
221000000000	4842
222000000000	4803
223000000000	4902
224000000000	4880
225000000000	4911
226000000000	4830
227000000000	4805
228000000000	4822
229000000000	4828
230000000000	4813
231000000000	4886
232000000000	4903
233000000000	4933
234000000000	4958
235000000000	4778
236000000000	4727
237000000000	4740
238000000000	4687
239000000000	4755
240000000000	4884
241000000000	4959
242000000000	4904
243000000000	4898
244000000000	4888
245000000000	4873
246000000000	4749
247000000000	4859
248000000000	4803
249000000000	4850
250000000000	4902
251000000000	4917
252000000000	4841
253000000000	4929
254000000000	4816
255000000000	4833
256000000000	4784
257000000000	4803
258000000000	4830
259000000000	4740
260000000000	4907
261000000000	4835
262000000000	4933
263000000000	4858
264000000000	4861
265000000000	4891
266000000000	4872
267000000000	4948
268000000000	4776
269000000000	4874
270000000000	4774
271000000000	4961
272000000000	4930
273000000000	4867
274000000000	5052
275000000000	4894
276000000000	4828
277000000000	4858
278000000000	4955
279000000000	4676
280000000000	4858
281000000000	4915
282000000000	4837
283000000000	4774
284000000000	4920
285000000000	4806
286000000000	4814
287000000000	4773
288000000000	4878
289000000000	4951
290000000000	4739
291000000000	4884
292000000000	4832
293000000000	4874
294000000000	4808
295000000000	4862
296000000000	4796
297000000000	4860
298000000000	4804
299000000000	4877
300000000000	4928
301000000000	4932
302000000000	4841
303000000000	4787
304000000000	4840
305000000000	4933
306000000000	4779
307000000000	4765
308000000000	4789
309000000000	4931
310000000000	4866
311000000000	4893
312000000000	4971
313000000000	4858
314000000000	4819
315000000000	4803
316000000000	4755
317000000000	4817
318000000000	4794
319000000000	4862
320000000000	4831
321000000000	4950
322000000000	4765
323000000000	4952
324000000000	4880
325000000000	4891
326000000000	4812
327000000000	4957
328000000000	4930
329000000000	4952
330000000000	4991
331000000000	4963
332000000000	4842
333000000000	4838
334000000000	4838
335000000000	4945
336000000000	4717
337000000000	4827
338000000000	4720
339000000000	4952
340000000000	4889
341000000000	4983
342000000000	4854
343000000000	4814
344000000000	4850
345000000000	4729
346000000000	4887
347000000000	4830
348000000000	4902
349000000000	4888
350000000000	4936
351000000000	4808
352000000000	4901
353000000000	4716
354000000000	4906
355000000000	4682
356000000000	4956
357000000000	5020
358000000000	4893
359000000000	4894
360000000000	4903
361000000000	4926
362000000000	4895
363000000000	4931
364000000000	4871
365000000000	4821
366000000000	4788
367000000000	4774
368000000000	4759
369000000000	4838
370000000000	4848
371000000000	4869
372000000000	4776
373000000000	4805
374000000000	4787
375000000000	4793
376000000000	4883
377000000000	4888
378000000000	5042
379000000000	5015
380000000000	4971
381000000000	4877
382000000000	4886
383000000000	4802
384000000000	4758
385000000000	4820
386000000000	4852
387000000000	4920
388000000000	4804
389000000000	4835
390000000000	4846
391000000000	4892
392000000000	4869
393000000000	4800
394000000000	4749
395000000000	4812
396000000000	4847
397000000000	4938
398000000000	4926
399000000000	4836
400000000000	4802
401000000000	4806
402000000000	4743
403000000000	4766
404000000000	4731
405000000000	4772
406000000000	4881
407000000000	4967
408000000000	4985
409000000000	4857
410000000000	4827
411000000000	4876
412000000000	4750
413000000000	4758
414000000000	4941
415000000000	4867
416000000000	4855
417000000000	4937
418000000000	4879
419000000000	4858
420000000000	4962
421000000000	4887
422000000000	4849
423000000000	4845
424000000000	4849
425000000000	4925
426000000000	4876
427000000000	4994
428000000000	4921
429000000000	4934
430000000000	4870
431000000000	4831
432000000000	4760
433000000000	4878
434000000000	4829
435000000000	4922
436000000000	4944
437000000000	4975
438000000000	4940
439000000000	4863
440000000000	4814
441000000000	4740
442000000000	4868
443000000000	4782
444000000000	4786
445000000000	4833
446000000000	4817
447000000000	4762
448000000000	4834
449000000000	4960
450000000000	4682
451000000000	4940
452000000000	4748
453000000000	4780
454000000000	4823
455000000000	4944
456000000000	4950
457000000000	5001
458000000000	4874
459000000000	4898
460000000000	4705
461000000000	4914
462000000000	4800
463000000000	4900
464000000000	4777
465000000000	4817
466000000000	4819
467000000000	4814
468000000000	4962
469000000000	4776
470000000000	4727
471000000000	4783
472000000000	4750
473000000000	4782
474000000000	4908
475000000000	4827
476000000000	4889
477000000000	4934
478000000000	4811
479000000000	4839
480000000000	4801
481000000000	4845
482000000000	4839
483000000000	4914
484000000000	4812
485000000000	4800
486000000000	4939
487000000000	4839
488000000000	4874
489000000000	4737
490000000000	4802
491000000000	4742
492000000000	4851
493000000000	4860
494000000000	4919
495000000000	4905
496000000000	4847
497000000000	4855
498000000000	4860
499000000000	4795
500000000000	4876
501000000000	4830
502000000000	4852
503000000000	4890
504000000000	4918
505000000000	4840
506000000000	4866
507000000000	4760
508000000000	4788
509000000000	4777
510000000000	4861
511000000000	4804
512000000000	4935
513000000000	4868
514000000000	4824
515000000000	4888
516000000000	4916
517000000000	4935
518000000000	4901
519000000000	4777
520000000000	4835
521000000000	4823
522000000000	4860
523000000000	4765
524000000000	4835
525000000000	4784
526000000000	4694
527000000000	4825
528000000000	4807
529000000000	4767
530000000000	4790
531000000000	4787
532000000000	5006
533000000000	4919
534000000000	4886
535000000000	4910
536000000000	4975
537000000000	4963
538000000000	4888
539000000000	5002
540000000000	4825
541000000000	4919
542000000000	4881
543000000000	4839
544000000000	4833
545000000000	4838
546000000000	4752
547000000000	4795
548000000000	4769
549000000000	4772
550000000000	4755
551000000000	4823
552000000000	5030
553000000000	4887
554000000000	4882
