filename,Temperature_C,S_percent,S_std_percent,DeltaSbyS_percent,DeltaSbyS_std_percent
1064nm_3.84mW_20Hz_975nm_220mW_25degree.txt,25.0,1.4840883518712242,0.1879812726422298,0.0,12.666447547089241
1064nm_3.84mW_20Hz_975nm_220mW_31degree.txt,31.0,1.439485115432126,0.16606467031000466,-3.005429992281788,11.189675473203515
1064nm_3.84mW_20Hz_975nm_220mW_35degree_2.txt,35.0,1.3736669078059363,0.19724024717427502,-7.440355146380756,13.290330520119179
1064nm_3.84mW_20Hz_975nm_220mW_40degree.txt,40.0,1.3098865846466117,0.1738679890702887,-11.737964724604765,11.715474274228074
1064nm_3.84mW_20Hz_975nm_220mW_45degree_2.txt,45.0,1.2409596957999236,0.19355548687308619,-16.38235727440014,13.042046090385403
1064nm_3.84mW_20Hz_975nm_220mW_50degree_2.txt,50.0,1.107154227374434,0.1905895620991019,-25.398361493878046,12.842197828639756
1064nm_3.84mW_20Hz_975nm_220mW_55degree_2.txt,55.0,1.132139104667805,0.2031008625193603,-23.71484465595739,13.685227180934275
1064nm_3.84mW_20Hz_975nm_220mW_60degree.txt,60.0,0.9136836112770118,0.19678070335961184,-38.434688869770675,13.259365799313723
