"Time (ps)"	"Channel 4 - Counts per bin"
0	1
10000000	0
20000000	1
30000000	0
40000000	0
50000000	0
60000000	0
70000000	0
80000000	0
90000000	0
100000000	0
110000000	0
120000000	0
130000000	0
140000000	0
150000000	0
160000000	0
170000000	0
180000000	0
190000000	0
200000000	0
210000000	0
220000000	0
230000000	0
240000000	0
250000000	0
260000000	0
270000000	0
280000000	0
290000000	0
300000000	0
310000000	0
320000000	0
330000000	0
340000000	0
350000000	0
360000000	0
370000000	0
380000000	0
390000000	0
400000000	0
410000000	0
420000000	0
430000000	0
440000000	0
450000000	0
460000000	0
470000000	0
480000000	0
490000000	0
500000000	0
510000000	0
520000000	0
530000000	0
540000000	0
550000000	0
560000000	0
570000000	0
580000000	0
590000000	0
600000000	0
610000000	0
620000000	0
630000000	0
640000000	0
650000000	0
660000000	0
670000000	0
680000000	0
690000000	0
700000000	0
710000000	0
720000000	0
730000000	0
740000000	0
750000000	0
760000000	0
770000000	1
780000000	1
790000000	0
800000000	3
810000000	2
820000000	2
830000000	2
840000000	2
850000000	5
860000000	5
870000000	1
880000000	2
890000000	7
900000000	1
910000000	4
920000000	4
930000000	4
940000000	3
950000000	7
960000000	4
970000000	3
980000000	4
990000000	1
1000000000	2
1010000000	3
1020000000	4
1030000000	2
1040000000	2
1050000000	5
1060000000	7
1070000000	1
1080000000	0
1090000000	1
1100000000	7
1110000000	1
1120000000	0
1130000000	3
1140000000	1
1150000000	1
1160000000	3
1170000000	4
1180000000	1
1190000000	5
1200000000	5
1210000000	3
1220000000	2
1230000000	1
1240000000	2
1250000000	5
1260000000	5
1270000000	3
1280000000	1
1290000000	2
1300000000	3
1310000000	1
1320000000	2
1330000000	0
1340000000	4
1350000000	3
1360000000	2
1370000000	2
1380000000	4
1390000000	2
1400000000	5
1410000000	2
1420000000	4
1430000000	3
1440000000	4
1450000000	3
1460000000	5
1470000000	0
1480000000	2
1490000000	6
1500000000	1
1510000000	3
1520000000	3
1530000000	2
1540000000	3
1550000000	3
1560000000	1
1570000000	3
1580000000	1
1590000000	1
1600000000	3
1610000000	2
1620000000	2
1630000000	4
1640000000	8
1650000000	2
1660000000	4
1670000000	2
1680000000	2
1690000000	2
1700000000	2
1710000000	1
1720000000	3
1730000000	4
1740000000	2
1750000000	4
1760000000	1
1770000000	3
1780000000	1
1790000000	1
1800000000	2
1810000000	1
1820000000	0
1830000000	2
1840000000	0
1850000000	0
1860000000	1
1870000000	0
1880000000	0
1890000000	0
1900000000	0
1910000000	1
1920000000	2
1930000000	0
1940000000	1
1950000000	0
1960000000	0
1970000000	0
1980000000	0
1990000000	1
2000000000	0
2010000000	0
2020000000	3
2030000000	0
2040000000	0
2050000000	0
2060000000	0
2070000000	0
2080000000	0
2090000000	0
2100000000	0
2110000000	0
2120000000	0
2130000000	0
2140000000	0
2150000000	0
2160000000	0
2170000000	0
2180000000	0
2190000000	0
2200000000	0
2210000000	0
2220000000	0
2230000000	0
2240000000	0
2250000000	0
2260000000	0
2270000000	1
2280000000	0
2290000000	0
2300000000	0
2310000000	0
2320000000	0
2330000000	0
2340000000	0
2350000000	0
2360000000	0
2370000000	0
2380000000	0
2390000000	0
2400000000	0
2410000000	1
2420000000	0
2430000000	0
2440000000	0
2450000000	0
2460000000	0
2470000000	0
2480000000	0
2490000000	0
2500000000	0
2510000000	0
2520000000	0
2530000000	0
2540000000	0
2550000000	0
2560000000	0
2570000000	0
2580000000	0
2590000000	0
2600000000	0
2610000000	0
2620000000	0
2630000000	0
2640000000	0
2650000000	0
2660000000	0
2670000000	0
2680000000	0
2690000000	0
2700000000	0
2710000000	0
2720000000	0
2730000000	0
2740000000	0
2750000000	0
2760000000	1
2770000000	1
2780000000	2
2790000000	3
2800000000	3
2810000000	0
2820000000	2
