50	889.99908
50.532299	886
51.064598	886
51.596897	888.7298
52.129196	892.55157
52.661495	894.32233
53.193794	893.16705
53.726093	893.99408
54.258392	896.46814
54.790688	899.60052
55.322987	898.60907
55.855286	895.08093
56.387585	893.53522
56.919884	896.85077
57.452183	894.62982
57.984482	897.71167
58.516781	898.65717
59.04908	899.20892
59.581379	903.85852
60.113678	894.73798
60.645977	898.57257
61.178276	898.22949
61.710575	896.16278
62.242874	896.98322
62.775173	902.69159
63.307468	899.38055
63.839767	893.86121
64.37207	902.14484
64.904366	907.64587
65.436668	903.55859
65.968964	902
66.501266	902
67.033562	902
67.565857	908.98669
68.09816	910.59332
68.630455	902.40887
69.162758	900.34924
69.695053	911.11676
70.227356	912.31519
70.759651	913.0296
71.291954	922.27649
71.824249	937.12531
72.356552	932.93921
72.888847	922.99677
73.42115	918.34607
73.953445	922.43134
74.485748	926.37976
75.018044	925.31604
75.550346	937.77191
76.082642	928.21716
76.614937	917.60571
77.14724	925.83295
77.679535	934.81818
78.211838	921.10425
78.744133	909.47516
79.276436	920.15472
79.808731	920.48999
80.341034	919
80.873329	917.55444
81.405632	912.92023
81.937927	905.44202
82.47023	907.34552
83.002525	912.90277
83.534828	917.3316
84.067123	919.27496
84.599426	919.6817
85.131721	917.18823
85.664017	913.15759
86.19632	916.79791
86.728615	911.81018
87.260918	905.46063
87.793213	917.71869
88.325516	915.22437
88.857811	918.78339
89.390114	919.4118
89.922409	919.41809
90.454712	923.51587
90.987007	932.41772
91.51931	916.61395
92.051605	920.21674
92.583908	912.1405
93.116203	912.81702
93.648499	920.57202
94.180801	909.75751
94.713097	907.26001
95.245399	913.63947
95.777695	917.12347
96.309998	909.9007
96.842293	898.92242
97.374596	902.67651
97.906891	910.99701
98.439194	920.05237
98.971489	912.7652
99.503792	907.36865
100.03609	913.53674
100.56839	921.56842
101.10069	916.5719
101.63299	908.65088
102.16528	911.59619
102.69758	913.97308
103.22988	912.34174
103.76218	916.95483
104.29448	916.95319
104.82677	919.14307
105.35908	922.20538
105.89137	923.55139
106.42368	921.33582
106.95597	916.26776
107.48827	920.43103
108.02057	909.98218
108.55287	915.54181
109.08517	919.34888
109.61747	914.86444
110.14977	917.47748
110.68207	911.63141
111.21436	911.6651
111.74666	915.33905
112.27896	914.70837
112.81126	910.16223
113.34356	911.96722
113.87585	924.4931
114.40816	913.3681
114.94045	915.79785
115.47276	922.14105
116.00505	920.53052
116.53735	909.91467
117.06965	909.91296
117.60195	918.11914
118.13425	920.90967
118.66655	922.98438
119.19884	924.40405
119.73115	918.80554
120.26344	907.93988
120.79574	909.91931
121.32804	919.7464
121.86034	917.40259
122.39264	908.75092
122.92493	916.13287
123.45724	909.45673
123.98953	910.42212
124.52184	907.88239
125.05413	915.05804
125.58643	926.88623
126.11873	926.56104
126.65103	924.05066
127.18333	921.5448
127.71563	918.42084
128.24792	919.57874
128.78023	922.59076
129.31252	921.99646
129.84482	922.83124
130.37712	918.11127
130.90942	922.53497
131.44171	919.80841
131.97401	915.59106
132.50632	921.0293
133.03862	916.01715
133.57091	922.34943
134.10321	912.84576
134.63551	911.22058
135.16782	914.89307
135.7001	912.22797
136.23241	908.87823
136.76471	920.48102
137.297	908.82556
137.8293	904.36749
138.3616	910.24762
138.89391	917.37659
139.42619	919.84277
139.9585	919.84106
140.4908	919.15009
141.0231	914.09705
141.55539	914.19769
142.08769	922.83282
142.62	926.98157
143.1523	930.33032
143.68459	922.99268
144.21689	927.52905
144.74919	928.00897
145.28149	919.27545
145.81378	921.58313
146.34608	931.63562
146.87839	928.38483
147.41068	929.70288
147.94298	929.74103
148.47528	929.85046
149.00758	937.71985
149.53987	927.66083
150.07217	933.71527
150.60448	933.99469
151.13678	935.9046
151.66907	936.7016
152.20137	928.92297
152.73367	929.75977
153.26598	929.00201
153.79826	941.51013
154.33057	941.6842
154.86287	940.04749
155.39516	951.52393
155.92746	938.94269
156.45976	950.38898
156.99207	951.453
157.52435	954.83435
158.05666	957.05981
158.58896	955.25226
159.12126	961.78088
159.65355	961.77917
160.18585	955.46008
160.71815	947.36029
161.25046	943.15485
161.78275	946.18964
162.31505	955.18298
162.84735	961.05597
163.37965	951.44458
163.91194	957.01056
164.44424	954.98639
164.97655	945.07867
165.50883	951.66406
166.04114	950.82294
166.57344	943.76178
167.10574	945.45953
167.63803	947.75415
168.17033	944.19385
168.70264	937.25244
169.23494	946.50592
169.76723	955.74237
170.29953	950.51276
170.83183	942.7569
171.36414	940.77826
171.89642	945.6369
172.42873	949.64276
172.96103	945.44092
173.49332	941.93262
174.02562	943.98303
174.55792	944.43774
175.09023	939.38745
175.62251	935.24207
176.15482	941.96295
176.68712	941.97949
177.21942	947.59564
177.75171	938.01184
178.28401	921.34106
178.81631	927.15674
179.34862	938.08246
179.88091	936.33557
180.41321	931.27301
180.94551	927.76007
181.4778	931.16071
182.0101	940.23212
182.5424	937.69702
183.07471	931.8092
183.60699	929.33459
184.1393	929.22852
184.6716	929.70056
185.2039	927.17578
185.73619	917.80017
186.26849	919.48407
186.8008	929.25781
187.3331	931.53607
187.86539	926.90155
188.39769	918.79083
188.92999	912.0528
189.4623	923.01117
189.99458	918.9458
190.52689	918.94702
191.05919	920.15619
191.59148	920.67883
192.12378	921.63843
192.65608	926.69678
193.18839	931.74548
193.72067	931.98376
194.25298	923.69226
194.78528	920.79016
195.31758	924.62946
195.84987	914.02899
196.38217	919.08929
196.91447	930.13348
197.44678	918.89746
197.97906	916.0282
198.51137	922.88373
199.04367	916.01904
199.57596	918.54919
200.10826	917.03717
200.64056	916.65039
201.17287	917.6391
201.70515	918.64703
202.23746	918.64539
202.76976	918.54126
203.30206	915.16266
203.83435	913.21216
204.36665	912.63867
204.89896	912.23413
205.43126	911.14093
205.96355	910.27417
206.49585	916.17218
207.02815	915.85156
207.56044	918.12195
208.09274	914.01166
208.62505	907.00006
209.15735	907.82648
209.68964	919.6156
210.22194	917.07953
210.75424	913.15979
211.28654	908.39691
211.81883	911.3396
212.35114	919.93378
212.88344	916.46594
213.41574	902.94305
213.94803	904.64978
214.48033	914.07678
215.01263	919.60522
215.54494	915.17175
216.07722	903.61475
216.60953	897.68384
217.14183	912.60114
217.67412	918.99146
218.20642	916.92456
218.73872	916.1828
219.27103	918.86816
219.80331	912.40698
220.33562	909.86835
220.86792	907.32959
221.40022	910.77228
221.93251	914.02747
222.46481	919.21826
222.99712	929.63068
223.52942	923.70758
224.06171	910.33624
224.59401	914.9989
225.12631	918.57349
225.6586	911.58575
226.1909	901.70837
226.72321	909.44843
227.25551	907.75433
227.7878	912.08917
228.3201	913.56342
228.8524	909.08978
229.3847	903.85364
229.91699	904.97852
230.4493	907.51636
230.9816	910.89404
231.5139	906.7818
232.04619	906.66486
232.57849	909.67493
233.11079	911.54834
233.64308	910.98309
234.17538	904.20709
234.70769	915.76898
235.23999	912.80713
235.77228	907.62012
236.30458	905.00372
236.83688	903.23352
237.36919	912.54407
237.90147	915.0838
