300 25.81726
305 21.151663
310 26.516504
315 13.524488
320 17.922699
325 41.957782
330 46.708975
335 75.554081
340 80.065991
345 87.377246
350 94.662106
355 102.27902
360 106.2215
365 106.6266
370 107.65647
375 103.07068
380 100.13284
385 104.03779
390 106.12708
395 107.413
400 94.205536
405 105.17706
410 105.51418
415 104.26038
420 104.23914
425 102.76972
430 102.21633
435 101.55512
440 100.50127
445 100.51811
450 99.850249
455 99.876841
460 100.08781
465 99.966733
470 100.19949
475 99.400461
480 98.460991
485 97.351667
490 97.163695
495 97.561964
500 98.233379
505 98.123946
510 97.382554
515 95.268154
520 92.958086
525 93.3901
530 95.002328
535 95.672491
540 95.31718
545 95.446945
550 95.66633
555 95.772686
560 95.748804
565 95.365211
570 95.215418
575 95.164295
580 94.991824
585 94.784515
590 94.697141
595 94.239497
600 94.110675
605 93.766003
610 93.510249
615 93.49036
620 93.245584
625 93.093843
630 92.530668
635 92.129159
640 91.900841
645 90.689521
650 88.888655
655 88.073131
660 88.815375
665 89.498891
670 89.884406
675 90.237894
680 90.135153
685 90.042735
690 89.784284
695 89.882681
700 86.232192
705 91.595417
710 91.531717
715 90.84205
720 90.630397
725 90.297672
730 90.038774
735 89.579494
740 89.148648
745 88.912522
750 88.68863
755 88.365875
760 87.993889
765 87.698456
770 87.567956
775 86.998479
780 86.83667
785 86.31419
790 85.81422
795 85.373794
800 84.904092
805 84.768588
810 84.767458
815 84.361896
820 84.488439
825 84.527124
830 84.241718
835 84.082548
840 83.979776
845 83.845794
850 83.6286
855 83.697012
860 83.330283
865 83.164806
870 82.962826
875 82.72075
880 82.586489
885 82.457099
890 81.884773
895 81.587333
900 80.747503
905 80.459014
910 79.410512
915 78.778136
920 77.860886
925 76.921737
930 76.059195
935 75.097368
940 74.228931
945 73.227991
950 72.181878
955 70.989523
960 69.964671
965 68.837773
970 66.823165
975 64.088393
980 64.339622
985 67.543542
990 68.9261
995 70.370999
1000 71.793514
1005 73.148187
1010 74.197097
1015 75.297947
1020 75.980054
1025 76.837382
1030 77.6313
1035 77.868703
1040 78.197537
1045 78.209987
1050 78.468846
1055 78.700482
1060 78.303163
1065 78.737258
1070 78.500961
1075 78.651749
1080 78.534196
1085 78.24234
1090 77.865824
1095 78.383261
1100 196.6344
1105 72.998859
1110 79.256614
1115 79.220026
1120 78.894531
1125 78.709274
1130 78.643145
1135 78.475084
1140 78.394794
1145 78.365304
1150 78.291297
1155 78.20017
1160 78.080557
1165 78.14664
1170 78.244516
1175 78.218986
1180 78.233869
1185 78.354519
1190 78.376649
1195 78.475307
1200 78.438599
